Cry	Type	Domain	Length	ID_pair	ID_NOV	NOM_group	Species
BT_Cry1Ia30	all	domain3	411	55.682797267621	100	BT	Bacillus thuringiensis
BT_Cry1Ia31	all	domain3	411	55.682797267621	100	BT	Bacillus thuringiensis
BT_Cry1Ia32	all	domain3	411	55.6934982787907	100	BT	Bacillus thuringiensis
BT_Cry1Ia33	all	domain3	411	55.682797267621	100	BT	Bacillus thuringiensis
BT_Cry1Ia4	all	domain3	411	55.682797267621	100	BT	Bacillus thuringiensis
BT_Cry1Ia6	all	domain3	411	55.6185366670969	100	BT	Bacillus thuringiensis
BT_Cry1Ia7	all	domain3	411	55.6884249767566	100	BT	Bacillus thuringiensis
BT_Cry1Ia8	all	domain3	411	55.682797267621	100	BT	Bacillus thuringiensis
BT_Cry1Ib1	all	domain3	411	55.8050742602779	100	BT	Bacillus thuringiensis
BT_Cry1Ib2	all	domain3	411	55.5292722636413	100	BT	Bacillus thuringiensis
BT_Cry1Ib4	all	domain3	411	55.8025180037826	100	BT	Bacillus thuringiensis
BT_Cry1Ib7	all	domain3	411	55.8025180037826	100	BT	Bacillus thuringiensis
BT_Cry1Ib8	all	domain3	411	55.5290926308856	100	BT	Bacillus thuringiensis
BT_Cry1Ic1	all	domain3	411	55.2597768485018	100	BT	Bacillus thuringiensis
BT_Cry1Id1	all	domain3	414	55.3012358922713	100	BT	Bacillus thuringiensis
BT_Cry1Ie1	all	domain3	411	55.8025180037826	100	BT	Bacillus thuringiensis
BT_Cry1Ie3	all	domain3	411	55.1523282628033	100	BT	Bacillus thuringiensis
BT_Cry1Ie4	all	domain3	411	54.9445262218135	100	BT	Bacillus thuringiensis
BT_Cry1Ie5	all	domain3	411	55.0164630808925	100	BT	Bacillus thuringiensis
BT_Cry1Ig1	all	domain3	420	52.2340802503378	100	BT	Bacillus thuringiensis
BT_Cry1Ja1	all	domain3	405	54.175159555932	100	BT	Bacillus thuringiensis
BT_Cry1Ja3	all	domain3	405	54.0864102768052	100	BT	Bacillus thuringiensis
BT_Cry1Jb1	all	domain3	417	50.4104209406812	100	BT	Bacillus thuringiensis
BT_Cry1Jd1	all	domain3	420	50.0130191653281	100	BT	Bacillus thuringiensis
BT_Cry1Ka1	all	domain3	408	51.225065316018	100	BT	Bacillus thuringiensis
BT_Cry1Ka2	all	domain3	414	51.5203959182484	100	BT	Bacillus thuringiensis
BT_Cry1La1	all	domain3	411	51.526376795897	100	BT	Bacillus thuringiensis
BT_Cry1La2	all	domain3	411	51.526376795897	100	BT	Bacillus thuringiensis
BT_Cry1Ma1	all	domain3	414	53.9597070440684	100	BT	Bacillus thuringiensis
BT_Cry1Na1	all	domain3	411	53.3099562279092	100	BT	Bacillus thuringiensis
BT_Cry1Nb1	all	domain3	399	53.0501412547257	100	BT	Bacillus thuringiensis
BT_Cry20Aa1	all	domain3	408	50.4070514947069	100	BT	Bacillus thuringiensis
BT_Cry20Ba2	all	domain3	414	50.694864138737	100	BT	Bacillus thuringiensis
BT_Cry21Aa1	all	domain3	402	49.4029404683791	100	BT	Bacillus thuringiensis
BT_Cry21Ba1	all	domain3	408	49.882502355186	100	BT	Bacillus thuringiensis
BT_Cry21Ca1	all	domain3	414	49.6810902810204	100	BT	Bacillus thuringiensis
BT_Cry21Da1	all	domain3	408	48.626720047838	100	BT	Bacillus thuringiensis
BT_Cry21Fa1	all	domain3	459	48.7409929250338	100	BT	Bacillus thuringiensis
BT_Cry21Ga1	all	domain3	423	49.3869265113712	100	BT	Bacillus thuringiensis
BT_Cry21Ha1	all	domain3	450	49.1586001245596	100	BT	Bacillus thuringiensis
BT_Cry24Ca1	all	domain3	399	50.5027517222382	100	BT	Bacillus thuringiensis
BT_Cry24Da1	all	domain3	414	50.6959105977116	100	BT	Bacillus thuringiensis
BT_Cry26Aa1	all	domain3	417	49.129738334408	100	BT	Bacillus thuringiensis
BT_Cry27Aa1	all	domain3	474	50.6957070472098	100	BT	Bacillus thuringiensis
BT_Cry28Aa1	all	domain3	426	50.784566195991	100	BT	Bacillus thuringiensis
BT_Cry28Aa2	all	domain3	426	50.7925120768348	100	BT	Bacillus thuringiensis
BT_Cry29Aa1	all	domain3	432	51.2665906963293	100	BT	Bacillus thuringiensis
BT_Cry2Aa10	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa13	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa14	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa15	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa16	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa17	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa3	all	domain3	423	53.5489422415548	100	BT	Bacillus thuringiensis
BT_Cry2Aa5	all	domain3	423	53.5563379970477	100	BT	Bacillus thuringiensis
BT_Cry2Aa6	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Aa8	all	domain3	423	53.5930063179712	100	BT	Bacillus thuringiensis
BT_Cry2Ab11	all	domain3	423	53.7675982585756	100	BT	Bacillus thuringiensis
BT_Cry2Ab12	all	domain3	423	53.59459583994	100	BT	Bacillus thuringiensis
BT_Cry2Ab13	all	domain3	423	53.811091115466	100	BT	Bacillus thuringiensis
BT_Cry2Ab14	all	domain3	423	53.5389977226623	100	BT	Bacillus thuringiensis
BT_Cry2Ab15	all	domain3	426	53.8153394333748	100	BT	Bacillus thuringiensis
BT_Cry2Ab19	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab20	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab21	all	domain3	423	53.8620570610507	100	BT	Bacillus thuringiensis
BT_Cry2Ab22	all	domain3	423	53.6799002989214	100	BT	Bacillus thuringiensis
BT_Cry2Ab23	all	domain3	423	53.7514456716291	100	BT	Bacillus thuringiensis
BT_Cry2Ab25	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab26	all	domain3	423	53.7910812419005	100	BT	Bacillus thuringiensis
BT_Cry2Ab28	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab29	all	domain3	423	53.6563213664497	100	BT	Bacillus thuringiensis
BT_Cry2Ab30	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab4	all	domain3	423	53.8805838505263	100	BT	Bacillus thuringiensis
BT_Cry2Ab5	all	domain3	423	53.7886064901594	100	BT	Bacillus thuringiensis
BT_Cry2Ab6	all	domain3	423	53.8620207194138	100	BT	Bacillus thuringiensis
BT_Cry2Ab7	all	domain3	423	53.8805838505263	100	BT	Bacillus thuringiensis
BT_Cry2Ab8	all	domain3	423	53.8650615538769	100	BT	Bacillus thuringiensis
BT_Cry2Ab9	all	domain3	423	53.8805838505263	100	BT	Bacillus thuringiensis
BT_Cry2Ac1	all	domain3	420	53.0302827091083	100	BT	Bacillus thuringiensis
BT_Cry2Ac10	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac11	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac12	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac2	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac4	all	domain3	420	53.1405192817321	100	BT	Bacillus thuringiensis
BT_Cry2Ac5	all	domain3	420	53.0337217490632	100	BT	Bacillus thuringiensis
BT_Cry2Ac6	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac7	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ac8	all	domain3	420	53.1237471085452	100	BT	Bacillus thuringiensis
BT_Cry2Ad3	all	domain3	423	53.6783933331747	100	BT	Bacillus thuringiensis
BT_Cry2Ad4	all	domain3	423	53.6783933331747	100	BT	Bacillus thuringiensis
BT_Cry2Ad5	all	domain3	426	53.6063930582502	100	BT	Bacillus thuringiensis
BT_Cry2Af1	all	domain3	423	52.9950466198391	100	BT	Bacillus thuringiensis
BT_Cry2Ag1	all	domain3	399	52.4461002803134	100	BT	Bacillus thuringiensis
BT_Cry2Ah1	all	domain3	423	53.7993138665262	100	BT	Bacillus thuringiensis
BT_Cry2Ah2	all	domain3	423	53.7993138665262	100	BT	Bacillus thuringiensis
BT_Cry2Ah3	all	domain3	423	53.7993138665262	100	BT	Bacillus thuringiensis
BT_Cry2Ah5	all	domain3	423	53.7993138665262	100	BT	Bacillus thuringiensis
BT_Cry2Ai1	all	domain3	423	53.4441501130717	100	BT	Bacillus thuringiensis
BT_Cry2Ak1	all	domain3	423	53.2412183386716	100	BT	Bacillus thuringiensis
BT_Cry2Al1	all	domain3	423	53.4082497148267	100	BT	Bacillus thuringiensis
BT_Cry2Ba2	all	domain3	423	51.8859018716093	100	BT	Bacillus thuringiensis
BT_Cry30Aa1	all	domain3	459	51.7912610870837	100	BT	Bacillus thuringiensis
BT_Cry30Ca1	all	domain3	462	51.3413124628617	100	BT	Bacillus thuringiensis
BT_Cry30Da1	all	domain3	447	51.6249036785698	100	BT	Bacillus thuringiensis
BT_Cry30Db1	all	domain3	447	51.927784735795	100	BT	Bacillus thuringiensis
BT_Cry30Ea1	all	domain3	459	52.0813630376774	100	BT	Bacillus thuringiensis
BT_Cry30Ea4	all	domain3	459	52.1632729603333	100	BT	Bacillus thuringiensis
BT_Cry30Fa1	all	domain3	462	51.7201391457948	100	BT	Bacillus thuringiensis
BT_Cry30Ga1	all	domain3	462	51.5604803845531	100	BT	Bacillus thuringiensis
BT_Cry30Ga2	all	domain3	462	51.5057917775716	100	BT	Bacillus thuringiensis
BT_Cry31Aa1	all	domain3	396	49.503028455523	100	BT	Bacillus thuringiensis
BT_Cry31Aa4	all	domain3	396	49.4908818058325	100	BT	Bacillus thuringiensis
BT_Cry31Aa5	all	domain3	396	49.503028455523	100	BT	Bacillus thuringiensis
BT_Cry31Aa6	all	domain3	396	49.4668978895459	100	BT	Bacillus thuringiensis
BT_Cry31Ab1	all	domain3	405	49.3290412162284	100	BT	Bacillus thuringiensis
BT_Cry31Ac1	all	domain3	279	46.9008191360334	100	BT	Bacillus thuringiensis
BT_Cry31Ac2	all	domain3	279	46.9008191360334	100	BT	Bacillus thuringiensis
BT_Cry31Ad1	all	domain3	408	49.3742438458348	100	BT	Bacillus thuringiensis
BT_Cry32Aa1	all	domain3	342	47.9452676020384	100	BT	Bacillus thuringiensis
BT_Cry32Ab1	all	domain3	342	47.8899677361325	100	BT	Bacillus thuringiensis
BT_Cry32Ba1	all	domain3	423	49.2749741963288	100	BT	Bacillus thuringiensis
BT_Cry32Ca1	all	domain3	417	50.4718322784972	100	BT	Bacillus thuringiensis
BT_Cry32Cb1	all	domain3	417	50.7191271806967	100	BT	Bacillus thuringiensis
BT_Cry32Da1	all	domain3	426	50.7110015490172	100	BT	Bacillus thuringiensis
BT_Cry32Ea1	all	domain3	423	50.3530898492992	100	BT	Bacillus thuringiensis
BT_Cry32Ea2	all	domain3	420	50.7939761960088	100	BT	Bacillus thuringiensis
BT_Cry32Fa1	all	domain3	408	49.6079504328358	100	BT	Bacillus thuringiensis
BT_Cry32Ga1	all	domain3	429	50.3484091468767	100	BT	Bacillus thuringiensis
BT_Cry32Ha1	all	domain3	414	50.4423360933016	100	BT	Bacillus thuringiensis
BT_Cry32Hb1	all	domain3	405	49.7464771180525	100	BT	Bacillus thuringiensis
BT_Cry32Ia1	all	domain3	417	49.9922499215218	100	BT	Bacillus thuringiensis
BT_Cry32Ja1	all	domain3	432	48.8739319626684	100	BT	Bacillus thuringiensis
BT_Cry32Ka1	all	domain3	426	50.5533242842128	100	BT	Bacillus thuringiensis
BT_Cry32La1	all	domain3	426	49.7618325256951	100	BT	Bacillus thuringiensis
BT_Cry32Ma1	all	domain3	417	50.8288564419604	100	BT	Bacillus thuringiensis
BT_Cry32Mb1	all	domain3	408	50.603416160225	100	BT	Bacillus thuringiensis
BT_Cry32Na1	all	domain3	420	50.655360233953	100	BT	Bacillus thuringiensis
BT_Cry32Oa1	all	domain3	462	49.587733725284	100	BT	Bacillus thuringiensis
BT_Cry32Pa1	all	domain3	399	50.6848604382016	100	BT	Bacillus thuringiensis
BT_Cry32Qa1	all	domain3	405	50.3297656026794	100	BT	Bacillus thuringiensis
BT_Cry32Ra1	all	domain3	423	49.9824802873215	100	BT	Bacillus thuringiensis
BT_Cry32Sa1	all	domain3	402	49.8111041837734	100	BT	Bacillus thuringiensis
BT_Cry32Ta1	all	domain3	417	50.8661924784678	100	BT	Bacillus thuringiensis
BT_Cry32Ua1	all	domain3	411	50.9926718431309	100	BT	Bacillus thuringiensis
BT_Cry32Va1	all	domain3	417	50.7192273256384	100	BT	Bacillus thuringiensis
BT_Cry32Wa1	all	domain3	396	50.1739877622214	100	BT	Bacillus thuringiensis
BT_Cry39Aa1	all	domain3	399	49.9070767427504	100	BT	Bacillus thuringiensis
BT_Cry3Aa1	all	domain3	405	52.2496933274699	100	BT	Bacillus thuringiensis
BT_Cry3Aa10	all	domain3	405	52.0006430891135	100	BT	Bacillus thuringiensis
BT_Cry3Aa11	all	domain3	405	52.2496933274699	100	BT	Bacillus thuringiensis
BT_Cry3Aa4	all	domain3	405	52.2350269383316	100	BT	Bacillus thuringiensis
BT_Cry3Aa8	all	domain3	405	52.2496933274699	100	BT	Bacillus thuringiensis
BT_Cry3Ba1	all	domain3	414	51.8356953914821	100	BT	Bacillus thuringiensis
BT_Cry3Bb1	all	domain3	414	51.754458317591	100	BT	Bacillus thuringiensis
BT_Cry3Ca1	all	domain3	411	50.485553474069	100	BT	Bacillus thuringiensis
BT_Cry40Aa1	all	domain3	387	49.7689741910517	100	BT	Bacillus thuringiensis
BT_Cry40Ba1	all	domain3	396	50.5247522507981	100	BT	Bacillus thuringiensis
BT_Cry40Ca1	all	domain3	387	50.0809651136605	100	BT	Bacillus thuringiensis
BT_Cry40Da1	all	domain3	384	50.2805924091768	100	BT	Bacillus thuringiensis
BT_Cry41Ba1	all	domain3	438	50.1852304061086	100	BT	Bacillus thuringiensis
BT_Cry41Ba2	all	domain3	405	50.1344194716232	100	BT	Bacillus thuringiensis
BT_Cry43Aa1	all	domain3	408	50.1571080259149	100	BT	Paenibacillus lentimorbus
BT_Cry43Ba1	all	domain3	432	49.5875773101192	100	BT	Paenibacillus lentimorbus
BT_Cry43Ca1	all	domain3	411	50.5287469743637	100	BT	Bacillus thuringiensis
BT_Cry43Cb1	all	domain3	411	50.5388891103601	100	BT	Bacillus thuringiensis
BT_Cry43Cc1	all	domain3	411	50.5912543620515	100	BT	Bacillus thuringiensis
BT_Cry44Aa1	all	domain3	402	50.4095553339321	100	BT	Bacillus thuringiensis
BT_Cry47Aa1	all	domain3	444	50.5746471753034	100	BT	Bacillus thuringiensis
BT_Cry48Aa1	all	domain3	408	50.5230907359607	100	BT	Lysinibacillus sphaericus
BT_Cry48Ab1	all	domain3	408	50.5574886607106	100	BT	Lysinibacillus sphaericus
BT_Cry4Aa1	all	domain3	423	51.2720753354736	100	BT	Bacillus thuringiensis
BT_Cry4Aa2	all	domain3	423	51.2720753354736	100	BT	Bacillus thuringiensis
BT_Cry4Ba1	all	domain3	468	52.1824521494361	100	BT	Bacillus thuringiensis
BT_Cry4Ba2	all	domain3	468	52.1824521494361	100	BT	Bacillus thuringiensis
BT_Cry4Ba3	all	domain3	471	51.9874022572704	100	BT	Bacillus thuringiensis
BT_Cry4Ba4	all	domain3	468	52.1824521494361	100	BT	Bacillus thuringiensis
BT_Cry4Ca1	all	domain3	399	51.2206072315764	100	BT	Bacillus thuringiensis
BT_Cry4Ca2	all	domain3	399	51.4326364536358	100	BT	Bacillus thuringiensis
BT_Cry4Cb1	all	domain3	399	51.350307237644	100	BT	Bacillus thuringiensis
BT_Cry4Cb2	all	domain3	399	51.37258842142	100	BT	Bacillus thuringiensis
BT_Cry4Cc1	all	domain3	399	51.2146292101908	100	BT	Bacillus thuringiensis
BT_Cry50Aa1	all	domain3	474	51.6675515424873	100	BT	Bacillus thuringiensis
BT_Cry50Ba1	all	domain3	471	52.0419481948043	100	BT	Bacillus thuringiensis
BT_Cry50Ba2	all	domain3	471	51.9859995364347	100	BT	Bacillus thuringiensis
BT_Cry52Aa1	all	domain3	384	50.0833941934436	100	BT	Bacillus thuringiensis
BT_Cry52Ba1	all	domain3	390	50.5671621469565	100	BT	Bacillus thuringiensis
BT_Cry52Ca1	all	domain3	396	50.1964567385762	100	BT	Bacillus thuringiensis
BT_Cry53Aa1	all	domain3	402	49.9055858590435	100	BT	Bacillus thuringiensis
BT_Cry53Ab1	all	domain3	414	50.2311363611945	100	BT	Bacillus thuringiensis
BT_Cry54Aa1	all	domain3	417	50.8698813834434	100	BT	Bacillus thuringiensis
BT_Cry54Ba1	all	domain3	426	50.5733526042076	100	BT	Bacillus thuringiensis
BT_Cry56Aa1	all	domain3	432	50.1535043046201	100	BT	Bacillus thuringiensis
BT_Cry56Aa2	all	domain3	432	50.1577473648495	100	BT	Bacillus thuringiensis
BT_Cry56Aa3	all	domain3	432	50.1577473648495	100	BT	Bacillus thuringiensis
BT_Cry57Ab1	all	domain3	405	50.7329925696167	100	BT	Bacillus thuringiensis
BT_Cry58Aa1	all	domain3	429	50.0304864049876	100	BT	Bacillus thuringiensis
BT_Cry59Aa1	all	domain3	384	49.8462217823221	100	BT	Bacillus thuringiensis
BT_Cry59Ba1	all	domain3	384	49.7296212502093	100	BT	Bacillus thuringiensis
BT_Cry5Aa1	all	domain3	402	49.986003955435	100	BT	Bacillus thuringiensis
BT_Cry5Ab1	all	domain3	405	49.8638270200415	100	BT	Bacillus thuringiensis
BT_Cry5Ac1	all	domain3	384	49.1123761857952	100	BT	Bacillus thuringiensis
BT_Cry5Ad1	all	domain3	405	49.937220271469	100	BT	Bacillus thuringiensis
BT_Cry5Ba1	all	domain3	399	48.6556498855888	100	BT	Bacillus thuringiensis
BT_Cry5Ba3	all	domain3	399	48.6556498855888	100	BT	Bacillus thuringiensis
BT_Cry5Ca1	all	domain3	474	49.2431510239376	100	BT	Bacillus thuringiensis
BT_Cry5Da1	all	domain3	423	50.1513114110211	100	BT	Bacillus thuringiensis
BT_Cry5Ea2	all	domain3	372	49.5738652009054	100	BT	Bacillus thuringiensis
BT_Cry61Aa1	all	domain3	444	50.2873520856794	100	BT	Bacillus thuringiensis
BT_Cry62Aa1	all	domain3	414	49.7200093288046	100	BT	Bacillus thuringiensis
BT_Cry63Aa1	all	domain3	381	49.1051392598148	100	BT	Bacillus thuringiensis
BT_Cry65Aa2	all	domain3	408	49.307642919526	100	BT	Bacillus thuringiensis
BT_Cry67Aa2	all	domain3	405	49.304245468715	100	BT	Bacillus thuringiensis
BT_Cry68Aa1	all	domain3	393	50.3710252809347	100	BT	Bacillus thuringiensis
BT_Cry69Aa1	all	domain3	420	50.2870733115339	100	BT	Bacillus thuringiensis
BT_Cry69Ab1	all	domain3	426	49.8042146502525	100	BT	Bacillus thuringiensis
BT_Cry70Aa1	all	domain3	390	48.7509848221356	100	BT	Bacillus thuringiensis
BT_Cry70Ba1	all	domain3	408	49.7454916130459	100	BT	Bacillus thuringiensis
BT_Cry70Bb1	all	domain3	408	49.9055043178715	100	BT	Bacillus mycoides
BT_Cry71Aa1	all	domain3	468	49.5194674059546	100	BT	Bacillus thuringiensis
BT_Cry72Aa1	all	domain3	465	49.5278732221515	100	BT	Bacillus thuringiensis
BT_Cry73Aa1	all	domain3	411	49.956803745905	100	BT	Bacillus thuringiensis
BT_Cry7Aa1	all	domain3	420	51.8680074803118	100	BT	Bacillus thuringiensis
BT_Cry7Ab1	all	domain3	420	51.6130960546037	100	BT	Bacillus thuringiensis
BT_Cry7Ab2	all	domain3	420	51.9002283289312	100	BT	Bacillus thuringiensis
BT_Cry7Ab3	all	domain3	420	51.8998543976515	100	BT	Bacillus thuringiensis
BT_Cry7Ab5	all	domain3	432	51.8835277571622	100	BT	Bacillus thuringiensis
BT_Cry7Ab6	all	domain3	420	51.6210963400623	100	BT	Bacillus thuringiensis
BT_Cry7Ab9	all	domain3	420	51.6302425429039	100	BT	Bacillus thuringiensis
BT_Cry7Ac1	all	domain3	420	51.9527115613445	100	BT	Bacillus thuringiensis
BT_Cry7Ba1	all	domain3	414	51.5873383318568	100	BT	Bacillus thuringiensis
BT_Cry7Bb1	all	domain3	426	51.3617534082648	100	BT	Bacillus thuringiensis
BT_Cry7Cb1	all	domain3	432	50.0223077322404	100	BT	Bacillus thuringiensis
BT_Cry7Da1	all	domain3	414	52.1760758155126	100	BT	Bacillus thuringiensis
BT_Cry7Fa1	all	domain3	411	50.3644651335614	100	BT	Bacillus thuringiensis
BT_Cry7Fb2	all	domain3	438	50.5551072285958	100	BT	Bacillus thuringiensis
BT_Cry7Ga2	all	domain3	432	51.2550707897941	100	BT	Bacillus thuringiensis
BT_Cry7Gb1	all	domain3	432	51.1572453985302	100	BT	Bacillus thuringiensis
BT_Cry7Gc1	all	domain3	432	51.5257293083036	100	BT	Bacillus thuringiensis
BT_Cry7Gd1	all	domain3	432	51.486563526269	100	BT	Bacillus thuringiensis
BT_Cry7Ha1	all	domain3	435	50.4164287849701	100	BT	Bacillus thuringiensis
BT_Cry7Ia1	all	domain3	420	51.2399099067332	100	BT	Bacillus thuringiensis
BT_Cry7Ja1	all	domain3	450	50.3249574341492	100	BT	Bacillus thuringiensis
BT_Cry7Ka1	all	domain3	417	51.2401727327734	100	BT	Bacillus thuringiensis
BT_Cry7Kb1	all	domain3	414	51.2862061067767	100	BT	Bacillus thuringiensis
BT_Cry7La1	all	domain3	420	49.7165400158696	100	BT	Bacillus thuringiensis
BT_Cry8-like	all	domain3	414	47.7072297836013	100	BT	Bacillus thuringiensis
BT_Cry8Aa1	all	domain3	411	51.8719436362203	100	BT	Bacillus thuringiensis
BT_Cry8Ab1	all	domain3	420	50.7866277385496	100	BT	Bacillus thuringiensis
BT_Cry8Ac1	all	domain3	441	50.6314029205367	100	BT	Bacillus thuringiensis
BT_Cry8Ad1	all	domain3	411	52.2263087922672	100	BT	Bacillus thuringiensis
BT_Cry8Ba1	all	domain3	411	50.4547063791299	100	BT	Bacillus thuringiensis
BT_Cry8Bc1	all	domain3	435	50.668652279151	100	BT	Bacillus thuringiensis
BT_Cry8Ca1	all	domain3	438	50.4240618676229	100	BT	Bacillus thuringiensis
BT_Cry8Da1	all	domain3	414	52.9021884570934	100	BT	Bacillus thuringiensis
BT_Cry8Db1	all	domain3	432	49.716083632081	100	BT	Bacillus thuringiensis
BT_Cry8Ea2	all	domain3	426	50.6729921063938	100	BT	Bacillus thuringiensis
BT_Cry8Ea6	all	domain3	426	50.6729921063938	100	BT	Bacillus thuringiensis
BT_Cry8Fa1	all	domain3	414	51.6250671907529	100	BT	Bacillus thuringiensis
BT_Cry8Fa2	all	domain3	414	51.6250671907529	100	BT	Bacillus thuringiensis
BT_Cry8Fa3	all	domain3	414	51.6250671907529	100	BT	Bacillus thuringiensis
BT_Cry8Ga1	all	domain3	408	51.6686851467175	100	BT	Bacillus thuringiensis
BT_Cry8Ga3	all	domain3	408	51.6562986373556	100	BT	Bacillus thuringiensis
BT_Cry8Ha1	all	domain3	417	51.9859785112478	100	BT	Bacillus thuringiensis
BT_Cry8Hb1	all	domain3	417	52.1257861993341	100	BT	Bacillus thuringiensis
BT_Cry8Ia1	all	domain3	417	51.3509947590072	100	BT	Bacillus thuringiensis
BT_Cry8Ia3	all	domain3	420	51.2291561519643	100	BT	Bacillus thuringiensis
BT_Cry8Ib1	all	domain3	417	50.5207686915157	100	BT	Bacillus thuringiensis
BT_Cry8Ib3	all	domain3	417	50.6241386126956	100	BT	Bacillus thuringiensis
BT_Cry8Ja1	all	domain3	438	50.4240618676229	100	BT	Bacillus thuringiensis
BT_Cry8Ka1	all	domain3	411	51.2493440252807	100	BT	Bacillus thuringiensis
BT_Cry8Ka3	all	domain3	411	51.371836065713	100	BT	Bacillus thuringiensis
BT_Cry8Kb1	all	domain3	417	51.8343990789677	100	BT	Bacillus thuringiensis
BT_Cry8La1	all	domain3	438	51.2834637190172	100	BT	Bacillus thuringiensis
BT_Cry8Ma2	all	domain3	429	50.2858395902404	100	BT	Bacillus thuringiensis
BT_Cry8Na1	all	domain3	426	50.9289531127631	100	BT	Bacillus thuringiensis
BT_Cry8Pa1	all	domain3	417	50.7492420182862	100	BT	Bacillus thuringiensis
BT_Cry8Qa1	all	domain3	432	50.9769510385011	100	BT	Bacillus thuringiensis
BT_Cry8Ra1	all	domain3	414	51.405328633928	100	BT	Bacillus thuringiensis
BT_Cry8Sa1	all	domain3	414	50.9606702255179	100	BT	Bacillus thuringiensis
BT_Cry8Ta1	all	domain3	432	50.2680705600524	100	BT	Bacillus thuringiensis
BT_Cry9Aa1	all	domain3	411	51.2157847868728	100	BT	Bacillus thuringiensis
BT_Cry9Aa3	all	domain3	411	51.22193373893	100	BT	Bacillus thuringiensis
BT_Cry9Aa5	all	domain3	411	51.2157847868728	100	BT	Bacillus thuringiensis
BT_Cry9Ba1	all	domain3	414	52.1002666470873	100	BT	Bacillus thuringiensis
BT_Cry9Bb1	all	domain3	417	51.4774450783355	100	BT	Bacillus thuringiensis
BT_Cry9Ca1	all	domain3	429	51.2723489868212	100	BT	Bacillus thuringiensis
BT_Cry9Da1	all	domain3	414	51.7304573317148	100	BT	Bacillus thuringiensis
BT_Cry9Db1	all	domain3	420	51.9862239734574	100	BT	Bacillus thuringiensis
BT_Cry9Dc1	all	domain3	417	51.7463372366546	100	BT	Bacillus thuringiensis
BT_Cry9Ea10	all	domain3	414	51.7308537077148	100	BT	Bacillus thuringiensis
BT_Cry9Ea3	all	domain3	414	51.7828665587209	100	BT	Bacillus thuringiensis
BT_Cry9Ea5	all	domain3	414	51.7113254383076	100	BT	Bacillus thuringiensis
BT_Cry9Ea6	all	domain3	414	51.8367149354783	100	BT	Bacillus thuringiensis
BT_Cry9Ea7	all	domain3	414	51.7828665587209	100	BT	Bacillus thuringiensis
BT_Cry9Eb1	all	domain3	411	51.8748222527294	100	BT	Bacillus thuringiensis
BT_Cry9Eb2	all	domain3	411	51.97854057599	100	BT	Bacillus thuringiensis
BT_Cry9Ec1	all	domain3	411	52.8059669610928	100	BT	Bacillus thuringiensis
BT_Cry9Ed1	all	domain3	435	51.8602408137255	100	BT	Bacillus thuringiensis
BT_Cry9Ee1	all	domain3	420	51.5099858187041	100	BT	Bacillus thuringiensis
BT_Cry9Fa1	all	domain3	420	51.3821211960772	100	BT	Bacillus thuringiensis
BT_Cry9Ga1	all	domain3	408	54.4425643312991	100	BT	Bacillus thuringiensis
NOV_Cry10Aa1_94.4_ABW89736.1	all	domain3	423	50.7089741949309	98.59154929577466	NOV	Bacillus thuringiensis
NOV_Cry10Aa1_97.0_ABW89733.1	all	domain3	420	50.3179897272707	96.04651162790697	NOV	Bacillus thuringiensis
NOV_Cry10Aa1_97.2_ABW89735.1	all	domain3	423	50.7628257053072	98.59154929577466	NOV	Bacillus thuringiensis
NOV_Cry10Aa1_98.2_ABW89731.1	all	domain3	423	50.7999676620365	99.05882352941177	NOV	Bacillus thuringiensis
NOV_Cry10Aa1_98.2_ABW89732.1	all	domain3	423	50.7280219042121	99.52830188679245	NOV	Bacillus thuringiensis
NOV_Cry11Aa1_95.8_ABW89741.1	all	domain3	450	49.8537177977006	98.67549668874173	NOV	Bacillus thuringiensis
NOV_Cry11Aa1_96.3_ABW89742.1	all	domain3	447	49.7221968187099	96.2800875273523	NOV	Bacillus thuringiensis
