Tox_type,Accession,Host_type,Group,Mode,Num_hosts,Trim_flag
par,27,Species,Rank3,Strains,1,Trimmed
par,27,Species,Rank3,Strains,72,Untrimmed
par,LM1212-W3,Species,Rank3,Strains,1,Trimmed
par,LM1212-W3,Species,Rank3,Strains,1,Untrimmed
par,BRC-XQ12,Species,Rank3,Strains,1,Trimmed
par,BRC-XQ12,Species,Rank3,Strains,19,Untrimmed
par,CH_722,Species,Rank3,Strains,58,Untrimmed
par,SK-793,Species,Rank3,Strains,25,Untrimmed
par,LS-R-30,Species,Rank3,Strains,60,Untrimmed
par,BGSC 4G1,Species,Rank3,Strains,26,Trimmed
par,BGSC 4G1,Species,Rank3,Strains,73,Untrimmed
par,CH_65,Species,Rank3,Strains,2,Trimmed
par,CH_65,Species,Rank3,Strains,65,Untrimmed
par,Staal1-1,Species,Rank3,Strains,2,Trimmed
par,Staal1-1,Species,Rank3,Strains,65,Untrimmed
par,BGSC 4J5,Species,Rank3,Strains,87,Untrimmed
par,18_216,Species,Rank3,Strains,58,Untrimmed
par,JHCC4835,Species,Rank3,Strains,18,Untrimmed
par,Mm2,Species,Rank3,Strains,31,Untrimmed
par,C006,Species,Rank3,Strains,5,Trimmed
par,C006,Species,Rank3,Strains,5,Untrimmed
par,SSy111-c,Species,Rank3,Strains,3,Trimmed
par,SSy111-c,Species,Rank3,Strains,66,Untrimmed
par,ATX 13026,Species,Rank3,Strains,17,Trimmed
par,ATX 13026,Species,Rank3,Strains,17,Untrimmed
par,BfR-BA-01393,Species,Rank3,Strains,34,Untrimmed
par,PS81F,Species,Rank3,Strains,1,Trimmed
par,PS81F,Species,Rank3,Strains,20,Untrimmed
par,YZ71,Species,Rank3,Strains,43,Untrimmed
par,BGSC 4AE1,Species,Rank3,Strains,26,Trimmed
par,BGSC 4AE1,Species,Rank3,Strains,73,Untrimmed
par,NA205-3,Species,Rank3,Strains,1,Trimmed
par,NA205-3,Species,Rank3,Strains,74,Untrimmed
par,BtS02072BG,Species,Rank3,Strains,7,Trimmed
par,BtS02072BG,Species,Rank3,Strains,7,Untrimmed
par,S2096-2,Species,Rank3,Strains,2,Trimmed
par,S2096-2,Species,Rank3,Strains,2,Untrimmed
par,AFS031473,Species,Rank3,Strains,58,Untrimmed
par,CT-43,Species,Rank3,Strains,1,Trimmed
par,CT-43,Species,Rank3,Strains,90,Untrimmed
par,40000000,Species,Rank3,Strains,65,Untrimmed
par,LBIT-107,Species,Rank3,Strains,7,Trimmed
par,LBIT-107,Species,Rank3,Strains,7,Untrimmed
par,IBL03111,Species,Rank3,Strains,89,Untrimmed
par,BGSC 4AU1,Species,Rank3,Strains,3,Trimmed
par,BGSC 4AU1,Species,Rank3,Strains,3,Untrimmed
par,IBL02897,Species,Rank3,Strains,18,Trimmed
par,IBL02897,Species,Rank3,Strains,63,Untrimmed
par,BT8,Species,Rank3,Strains,6,Trimmed
par,BT8,Species,Rank3,Strains,6,Untrimmed
par,GS36,Species,Rank3,Strains,60,Untrimmed
par,Q-12,Species,Rank3,Strains,65,Untrimmed
par,HD-110,Species,Rank3,Strains,6,Trimmed
par,HD-110,Species,Rank3,Strains,65,Untrimmed
par,NT06,Species,Rank3,Strains,58,Untrimmed
par,g9,Species,Rank3,Strains,7,Trimmed
par,g9,Species,Rank3,Strains,7,Untrimmed
par,G25-47,Species,Rank3,Strains,7,Trimmed
par,G25-47,Species,Rank3,Strains,7,Untrimmed
par,4F2,Species,Rank3,Strains,65,Untrimmed
par,NRD-12,Species,Rank3,Strains,75,Untrimmed
par,B13,Species,Rank3,Strains,36,Untrimmed
par,SSy77,Species,Rank3,Strains,3,Trimmed
par,SSy77,Species,Rank3,Strains,50,Untrimmed
par,SC-13,Species,Rank3,Strains,18,Untrimmed
par,18_218,Species,Rank3,Strains,58,Untrimmed
par,BGSC 4BB1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4BB1,Species,Rank3,Strains,1,Untrimmed
par,Dongbei 66,Species,Rank3,Strains,43,Untrimmed
par,IBL01677,Species,Rank3,Strains,76,Untrimmed
par,S907,Species,Rank3,Strains,36,Untrimmed
par,MHY1.10,Species,Rank3,Strains,5,Trimmed
par,MHY1.10,Species,Rank3,Strains,5,Untrimmed
par,22-4,Species,Rank3,Strains,43,Untrimmed
par,G03,Species,Rank3,Strains,2,Trimmed
par,G03,Species,Rank3,Strains,65,Untrimmed
par,ARP009,Species,Rank3,Strains,14,Trimmed
par,ARP009,Species,Rank3,Strains,14,Untrimmed
par,LBIT-1217,Species,Rank3,Strains,43,Untrimmed
par,BfR-BA-01356,Species,Rank3,Strains,41,Untrimmed
par,61,Species,Rank3,Strains,18,Untrimmed
par,you2F-3,Species,Rank3,Strains,18,Untrimmed
par,4A,Species,Rank3,Strains,60,Untrimmed
par,BJH406,Species,Rank3,Strains,25,Untrimmed
par,K1,Species,Rank3,Strains,11,Trimmed
par,K1,Species,Rank3,Strains,11,Untrimmed
par,you2E-3,Species,Rank3,Strains,18,Untrimmed
par,higo,Species,Rank3,Strains,5,Trimmed
par,higo,Species,Rank3,Strains,5,Untrimmed
par,BGSC 4U1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4U1,Species,Rank3,Strains,1,Untrimmed
par,FB-32,Species,Rank3,Strains,7,Trimmed
par,FB-32,Species,Rank3,Strains,7,Untrimmed
par,NEAU B-X5,Species,Rank3,Strains,65,Untrimmed
par,BGSC 4CB1,Species,Rank3,Strains,26,Trimmed
par,BGSC 4CB1,Species,Rank3,Strains,73,Untrimmed
par,JSc1,Species,Rank3,Strains,48,Untrimmed
par,HD73,Species,Rank3,Strains,4,Trimmed
par,HD73,Species,Rank3,Strains,65,Untrimmed
par,NBIC380,Species,Rank3,Strains,65,Untrimmed
par,HD133,Species,Rank3,Strains,2,Trimmed
par,HD133,Species,Rank3,Strains,80,Untrimmed
par,Bt185,Species,Rank3,Strains,7,Trimmed
par,Bt185,Species,Rank3,Strains,7,Untrimmed
par,SK-783,Species,Rank3,Strains,65,Untrimmed
par,S1478-1,Species,Rank3,Strains,65,Untrimmed
par,LM1212,Species,Rank3,Strains,1,Trimmed
par,LM1212,Species,Rank3,Strains,1,Untrimmed
par,B4158,Species,Rank3,Strains,2,Trimmed
par,B4158,Species,Rank3,Strains,19,Untrimmed
par,4M5,Species,Rank3,Strains,26,Trimmed
par,4M5,Species,Rank3,Strains,26,Untrimmed
par,S2160-1,Species,Rank3,Strains,6,Trimmed
par,S2160-1,Species,Rank3,Strains,6,Untrimmed
par,RIVM BC 934,Species,Rank3,Strains,2,Trimmed
par,RIVM BC 934,Species,Rank3,Strains,75,Untrimmed
par,K4,Species,Rank3,Strains,2,Trimmed
par,K4,Species,Rank3,Strains,2,Untrimmed
par,BT-MX2,Species,Rank3,Strains,18,Untrimmed
par,BTS89A,Species,Rank3,Strains,65,Untrimmed
par,FCD114,Species,Rank3,Strains,3,Trimmed
par,FCD114,Species,Rank3,Strains,3,Untrimmed
par,BTy41,Species,Rank3,Strains,1,Trimmed
par,BTy41,Species,Rank3,Strains,1,Untrimmed
par,40000000,Species,Rank3,Strains,65,Untrimmed
par,BGSC 4N1,Species,Rank3,Strains,19,Trimmed
par,BGSC 4N1,Species,Rank3,Strains,64,Untrimmed
par,4L1,Species,Rank3,Strains,58,Untrimmed
par,PS158C2,Species,Rank3,Strains,10,Trimmed
par,PS158C2,Species,Rank3,Strains,10,Untrimmed
par,mo3-D8,Species,Rank3,Strains,26,Untrimmed
par,INTA Mo1-10,Species,Rank3,Strains,18,Untrimmed
par,CVUAS9660,Species,Rank3,Strains,2,Trimmed
par,CVUAS9660,Species,Rank3,Strains,65,Untrimmed
par,BGSC 4E3,Species,Rank3,Strains,48,Untrimmed
par,BGSC 4J2,Species,Rank3,Strains,75,Untrimmed
par,SVBS18-01,Species,Rank3,Strains,4,Trimmed
par,SVBS18-01,Species,Rank3,Strains,31,Untrimmed
par,Bt87,Species,Rank3,Strains,7,Trimmed
par,Bt87,Species,Rank3,Strains,7,Untrimmed
par,SP41,Species,Rank3,Strains,3,Trimmed
par,SP41,Species,Rank3,Strains,56,Untrimmed
par,BfR-BA-01348,Species,Rank3,Strains,60,Untrimmed
par,native Taiwanese Bt strain,Species,Rank3,Strains,65,Untrimmed
par,HuB13-1,Species,Rank3,Strains,58,Untrimmed
par,AFS030866,Species,Rank3,Strains,4,Trimmed
par,AFS030866,Species,Rank3,Strains,4,Untrimmed
par,SK700,Species,Rank3,Strains,1,Trimmed
par,SK700,Species,Rank3,Strains,1,Untrimmed
par,DS415,Species,Rank3,Strains,25,Untrimmed
par,kunthalaRX28,Species,Rank3,Strains,3,Trimmed
par,kunthalaRX28,Species,Rank3,Strains,3,Untrimmed
par,wu1E-4,Species,Rank3,Strains,18,Untrimmed
par,MOD1_Bc21,Species,Rank3,Strains,65,Untrimmed
par,Staal7-4,Species,Rank3,Strains,58,Untrimmed
par,BGSC 4CE1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4CE1,Species,Rank3,Strains,1,Untrimmed
par,J8,Species,Rank3,Strains,43,Untrimmed
par,C2Ab86,Species,Rank3,Strains,25,Untrimmed
par,AFS061780,Species,Rank3,Strains,58,Untrimmed
par,HZM2,Species,Rank3,Strains,19,Untrimmed
par,INTA TA24-6,Species,Rank3,Strains,1,Trimmed
par,INTA TA24-6,Species,Rank3,Strains,66,Untrimmed
par,MHB11.3,Species,Rank3,Strains,5,Trimmed
par,MHB11.3,Species,Rank3,Strains,5,Untrimmed
par,ARP021,Species,Rank3,Strains,2,Trimmed
par,ARP021,Species,Rank3,Strains,2,Untrimmed
par,BRI-103,Species,Rank3,Strains,65,Untrimmed
par,G25-93,Species,Rank3,Strains,21,Trimmed
par,G25-93,Species,Rank3,Strains,66,Untrimmed
par,BRI-144,Species,Rank3,Strains,73,Untrimmed
par,PS81A2,Species,Rank3,Strains,7,Trimmed
par,PS81A2,Species,Rank3,Strains,7,Untrimmed
par,PS9-C12,Species,Rank3,Strains,58,Untrimmed
par,SSy126-c,Species,Rank3,Strains,3,Trimmed
par,SSy126-c,Species,Rank3,Strains,66,Untrimmed
par,QB15,Species,Rank3,Strains,58,Untrimmed
par,IBL00503,Species,Rank3,Strains,89,Untrimmed
par,6/27/S,Species,Rank3,Strains,2,Trimmed
par,6/27/S,Species,Rank3,Strains,75,Untrimmed
par,EG4961,Species,Rank3,Strains,6,Trimmed
par,EG4961,Species,Rank3,Strains,6,Untrimmed
par,HD-1,Species,Rank3,Strains,7,Trimmed
par,HD-1,Species,Rank3,Strains,92,Untrimmed
par,Bt4,Species,Rank3,Strains,2,Trimmed
par,Bt4,Species,Rank3,Strains,2,Untrimmed
par,DL,Species,Rank3,Strains,48,Untrimmed
par,4M4,Species,Rank3,Strains,19,Untrimmed
par,1126_1,Species,Rank3,Strains,2,Trimmed
par,1126_1,Species,Rank3,Strains,65,Untrimmed
par,IPL7,Species,Rank3,Strains,64,Untrimmed
par,4D5,Species,Rank3,Strains,58,Untrimmed
par,tolworthi 43F,Species,Rank3,Strains,9,Trimmed
par,tolworthi 43F,Species,Rank3,Strains,9,Untrimmed
par,BC-01,Species,Rank3,Strains,11,Trimmed
par,BC-01,Species,Rank3,Strains,11,Untrimmed
par,BRL14,Species,Rank3,Strains,60,Untrimmed
par,NB176,Species,Rank3,Strains,31,Untrimmed
par,Bts,Species,Rank3,Strains,2,Trimmed
par,Bts,Species,Rank3,Strains,26,Untrimmed
par,BTC002,Species,Rank3,Strains,25,Untrimmed
par,T07153,Species,Rank3,Strains,2,Trimmed
par,T07153,Species,Rank3,Strains,75,Untrimmed
par,2,Species,Rank3,Strains,65,Untrimmed
par,LSZ9408,Species,Rank3,Strains,72,Untrimmed
par,C1Ac118,Species,Rank3,Strains,65,Untrimmed
par,CVUAS9659,Species,Rank3,Strains,2,Trimmed
par,CVUAS9659,Species,Rank3,Strains,65,Untrimmed
par,A-19-31,Species,Rank3,Strains,75,Untrimmed
par,LLB6,Species,Rank3,Strains,11,Trimmed
par,LLB6,Species,Rank3,Strains,27,Untrimmed
par,NRRL B-18679,Species,Rank3,Strains,7,Trimmed
par,NRRL B-18679,Species,Rank3,Strains,7,Untrimmed
par,NRRL B-21940,Species,Rank3,Strains,6,Trimmed
par,NRRL B-21940,Species,Rank3,Strains,6,Untrimmed
par,14,Species,Rank3,Strains,11,Trimmed
par,14,Species,Rank3,Strains,11,Untrimmed
par,FDAARGOS_800,Species,Rank3,Strains,3,Trimmed
par,FDAARGOS_800,Species,Rank3,Strains,3,Untrimmed
par,4G2,Species,Rank3,Strains,17,Trimmed
par,4G2,Species,Rank3,Strains,17,Untrimmed
par,HBF-1,Species,Rank3,Strains,7,Trimmed
par,HBF-1,Species,Rank3,Strains,7,Untrimmed
par,HD-550,Species,Rank3,Strains,43,Untrimmed
par,4M2,Species,Rank3,Strains,19,Untrimmed
par,INTA H4-3,Species,Rank3,Strains,1,Trimmed
par,INTA H4-3,Species,Rank3,Strains,18,Untrimmed
par,18_614,Species,Rank3,Strains,58,Untrimmed
par,BN23-5,Species,Rank3,Strains,10,Trimmed
par,BN23-5,Species,Rank3,Strains,28,Untrimmed
par,ARP102,Species,Rank3,Strains,60,Untrimmed
par,SSy141-c,Species,Rank3,Strains,3,Trimmed
par,SSy141-c,Species,Rank3,Strains,66,Untrimmed
par,30-4,Species,Rank3,Strains,2,Trimmed
par,30-4,Species,Rank3,Strains,37,Untrimmed
par,MC28,Species,Rank3,Strains,6,Trimmed
par,MC28,Species,Rank3,Strains,6,Untrimmed
par,K3,Species,Rank3,Strains,7,Trimmed
par,K3,Species,Rank3,Strains,61,Untrimmed
par,67-3,Species,Rank3,Strains,11,Trimmed
par,67-3,Species,Rank3,Strains,11,Untrimmed
par,S725,Species,Rank3,Strains,3,Trimmed
par,S725,Species,Rank3,Strains,3,Untrimmed
par,S6,Species,Rank3,Strains,6,Trimmed
par,S6,Species,Rank3,Strains,25,Untrimmed
par,MHB10.6,Species,Rank3,Strains,5,Trimmed
par,MHB10.6,Species,Rank3,Strains,5,Untrimmed
par,146-158-01,Species,Rank3,Strains,78,Untrimmed
par,60.5,Species,Rank3,Strains,43,Untrimmed
par,BT HMM,Species,Rank3,Strains,1,Trimmed
par,BT HMM,Species,Rank3,Strains,1,Untrimmed
par,4D2,Species,Rank3,Strains,58,Untrimmed
par,BNS3,Species,Rank3,Strains,5,Trimmed
par,BNS3,Species,Rank3,Strains,78,Untrimmed
par,PS81RR1,Species,Rank3,Strains,6,Trimmed
par,PS81RR1,Species,Rank3,Strains,6,Untrimmed
par,c002,Species,Rank3,Strains,43,Untrimmed
par,BGSC 4Q1,Species,Rank3,Strains,13,Trimmed
par,BGSC 4Q1,Species,Rank3,Strains,71,Untrimmed
par,A1462,Species,Rank3,Strains,2,Trimmed
par,A1462,Species,Rank3,Strains,2,Untrimmed
par,QCL-1,Species,Rank3,Strains,11,Trimmed
par,QCL-1,Species,Rank3,Strains,11,Untrimmed
par,CH_696,Species,Rank3,Strains,2,Trimmed
par,CH_696,Species,Rank3,Strains,65,Untrimmed
par,HD-771,Species,Rank3,Strains,48,Untrimmed
par,HD-588,Species,Rank3,Strains,65,Untrimmed
par,T536,Species,Rank3,Strains,43,Untrimmed
par,EG2158,Species,Rank3,Strains,31,Untrimmed
par,PT18,Species,Rank3,Strains,2,Trimmed
par,PT18,Species,Rank3,Strains,65,Untrimmed
par,INTA Mo4-4,Species,Rank3,Strains,31,Untrimmed
par,HTS-S-38,Species,Rank3,Strains,58,Untrimmed
par,KBAB4,Species,Rank3,Strains,1,Trimmed
par,KBAB4,Species,Rank3,Strains,1,Untrimmed
par,14-2,Species,Rank3,Strains,2,Trimmed
par,14-2,Species,Rank3,Strains,37,Untrimmed
par,BR145,Species,Rank3,Strains,58,Untrimmed
par,HD-9,Species,Rank3,Strains,55,Untrimmed
par,MHY1.11,Species,Rank3,Strains,5,Trimmed
par,MHY1.11,Species,Rank3,Strains,5,Untrimmed
par,Kenyae 4a4c,Species,Rank3,Strains,43,Untrimmed
par,BR30,Species,Rank3,Strains,2,Trimmed
par,BR30,Species,Rank3,Strains,2,Untrimmed
par,wu1H-3,Species,Rank3,Strains,18,Untrimmed
par,30-1,Species,Rank3,Strains,2,Trimmed
par,30-1,Species,Rank3,Strains,37,Untrimmed
par,EG5144,Species,Rank3,Strains,6,Trimmed
par,EG5144,Species,Rank3,Strains,6,Untrimmed
par,AFS018409,Species,Rank3,Strains,58,Untrimmed
par,BR64,Species,Rank3,Strains,19,Untrimmed
par,AC-11,Species,Rank3,Strains,60,Untrimmed
par,TK1,Species,Rank3,Strains,58,Untrimmed
par,ISP2954,Species,Rank3,Strains,58,Untrimmed
par,B-JJX,Species,Rank3,Strains,2,Trimmed
par,B-JJX,Species,Rank3,Strains,2,Untrimmed
par,92-KU-149-8,Species,Rank3,Strains,3,Trimmed
par,92-KU-149-8,Species,Rank3,Strains,3,Untrimmed
par,CH_698,Species,Rank3,Strains,58,Untrimmed
par,SC5(D2),Species,Rank3,Strains,14,Trimmed
par,SC5(D2),Species,Rank3,Strains,14,Untrimmed
par,SDS-502,Species,Rank3,Strains,5,Trimmed
par,SDS-502,Species,Rank3,Strains,5,Untrimmed
par,AFS005140,Species,Rank3,Strains,7,Trimmed
par,AFS005140,Species,Rank3,Strains,7,Untrimmed
par,FY-2,Species,Rank3,Strains,11,Trimmed
par,FY-2,Species,Rank3,Strains,11,Untrimmed
par,WB9,Species,Rank3,Strains,11,Trimmed
par,WB9,Species,Rank3,Strains,61,Untrimmed
par,QZL144-1,Species,Rank3,Strains,5,Trimmed
par,QZL144-1,Species,Rank3,Strains,5,Untrimmed
par,AGES_2_27_S,Species,Rank3,Strains,2,Trimmed
par,AGES_2_27_S,Species,Rank3,Strains,65,Untrimmed
par,Lip,Species,Rank3,Strains,1,Trimmed
par,Lip,Species,Rank3,Strains,48,Untrimmed
par,C-33,Species,Rank3,Strains,1,Trimmed
par,C-33,Species,Rank3,Strains,75,Untrimmed
par,777002-3,Species,Rank3,Strains,2,Trimmed
par,777002-3,Species,Rank3,Strains,65,Untrimmed
par,BT MX9,Species,Rank3,Strains,18,Untrimmed
par,UV17,Species,Rank3,Strains,36,Untrimmed
par,ARP146,Species,Rank3,Strains,4,Trimmed
par,ARP146,Species,Rank3,Strains,4,Untrimmed
par,2124,Species,Rank3,Strains,56,Untrimmed
par,CMBL-BT1,Species,Rank3,Strains,11,Trimmed
par,CMBL-BT1,Species,Rank3,Strains,27,Untrimmed
par,MSS2.4,Species,Rank3,Strains,5,Trimmed
par,MSS2.4,Species,Rank3,Strains,5,Untrimmed
par,T07005,Species,Rank3,Strains,2,Trimmed
par,T07005,Species,Rank3,Strains,75,Untrimmed
par,JF19-2,Species,Rank3,Strains,2,Trimmed
par,JF19-2,Species,Rank3,Strains,2,Untrimmed
par,BGSC 4A4,Species,Rank3,Strains,2,Trimmed
par,BGSC 4A4,Species,Rank3,Strains,38,Untrimmed
par,QZL85,Species,Rank3,Strains,5,Trimmed
par,QZL85,Species,Rank3,Strains,5,Untrimmed
par,AFS034084,Species,Rank3,Strains,58,Untrimmed
par,YWC2-8,Species,Rank3,Strains,78,Untrimmed
par,QZL121,Species,Rank3,Strains,65,Untrimmed
par,BtI109P,Species,Rank3,Strains,3,Trimmed
par,BtI109P,Species,Rank3,Strains,3,Untrimmed
par,SP-01-41,Species,Rank3,Strains,60,Untrimmed
par,BGSC 4BR1,Species,Rank3,Strains,31,Untrimmed
par,kenyae,Species,Rank3,Strains,19,Untrimmed
par,TOL651,Species,Rank3,Strains,65,Untrimmed
par,T07128,Species,Rank3,Strains,2,Trimmed
par,T07128,Species,Rank3,Strains,66,Untrimmed
par,T07030,Species,Rank3,Strains,82,Untrimmed
par,4A1,Species,Rank3,Strains,76,Untrimmed
par,SK-958,Species,Rank3,Strains,65,Untrimmed
par,GC-91,Species,Rank3,Strains,2,Trimmed
par,GC-91,Species,Rank3,Strains,86,Untrimmed
par,K26-21,Species,Rank3,Strains,43,Untrimmed
par,T532,Species,Rank3,Strains,43,Untrimmed
par,BGSC 4AL1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4AL1,Species,Rank3,Strains,1,Untrimmed
par,PT02,Species,Rank3,Strains,58,Untrimmed
par,S101,Species,Rank3,Strains,18,Untrimmed
par,BTH-13,Species,Rank3,Strains,1,Trimmed
par,BTH-13,Species,Rank3,Strains,1,Untrimmed
par,T84A1,Species,Rank3,Strains,48,Untrimmed
par,HS18-1,Species,Rank3,Strains,6,Trimmed
par,HS18-1,Species,Rank3,Strains,6,Untrimmed
par,btsu4,Species,Rank3,Strains,4,Trimmed
par,btsu4,Species,Rank3,Strains,4,Untrimmed
par,IS5056,Species,Rank3,Strains,95,Untrimmed
par,INTA Fr7-4,Species,Rank3,Strains,4,Trimmed
par,INTA Fr7-4,Species,Rank3,Strains,4,Untrimmed
par,Bt-ICA/UNMSM10RA,Species,Rank3,Strains,65,Untrimmed
par,SKW01-10.2-06,Species,Rank3,Strains,43,Untrimmed
par,LY-99,Species,Rank3,Strains,6,Trimmed
par,LY-99,Species,Rank3,Strains,6,Untrimmed
par,SY27.1,Species,Rank3,Strains,89,Untrimmed
par,S3299-1,Species,Rank3,Strains,65,Untrimmed
par,HD12,Species,Rank3,Strains,20,Trimmed
par,HD12,Species,Rank3,Strains,65,Untrimmed
par,AFS013213,Species,Rank3,Strains,7,Trimmed
par,AFS013213,Species,Rank3,Strains,7,Untrimmed
par,Ywc2-8,Species,Rank3,Strains,5,Trimmed
par,Ywc2-8,Species,Rank3,Strains,5,Untrimmed
par,x023,Species,Rank3,Strains,2,Trimmed
par,x023,Species,Rank3,Strains,79,Untrimmed
par,BGSC 4L3,Species,Rank3,Strains,2,Trimmed
par,BGSC 4L3,Species,Rank3,Strains,91,Untrimmed
par,SL39,Species,Rank3,Strains,43,Untrimmed
par,SSy60-b,Species,Rank3,Strains,3,Trimmed
par,SSy60-b,Species,Rank3,Strains,27,Untrimmed
par,MOD1_Bc231,Species,Rank3,Strains,50,Untrimmed
par,IBL 200,Species,Rank3,Strains,18,Trimmed
par,IBL 200,Species,Rank3,Strains,63,Untrimmed
par,HD37,Species,Rank3,Strains,8,Trimmed
par,HD37,Species,Rank3,Strains,8,Untrimmed
par,HD395,Species,Rank3,Strains,4,Trimmed
par,HD395,Species,Rank3,Strains,4,Untrimmed
par,BRI-258,Species,Rank3,Strains,25,Untrimmed
par,C18,Species,Rank3,Strains,15,Trimmed
par,C18,Species,Rank3,Strains,15,Untrimmed
par,18_421,Species,Rank3,Strains,58,Untrimmed
par,CH_709,Species,Rank3,Strains,2,Trimmed
par,CH_709,Species,Rank3,Strains,65,Untrimmed
par,BJH500,Species,Rank3,Strains,7,Trimmed
par,BJH500,Species,Rank3,Strains,7,Untrimmed
par,LS5115-3,Species,Rank3,Strains,43,Untrimmed
par,berliner 1715,Species,Rank3,Strains,60,Untrimmed
par,ABTS-1857,Species,Rank3,Strains,2,Trimmed
par,ABTS-1857,Species,Rank3,Strains,82,Untrimmed
par,D1,Species,Rank3,Strains,48,Untrimmed
par,AFS088016,Species,Rank3,Strains,7,Trimmed
par,AFS088016,Species,Rank3,Strains,7,Untrimmed
par,SCG04-02,Species,Rank3,Strains,1,Trimmed
par,SCG04-02,Species,Rank3,Strains,1,Untrimmed
par,sfw-12,Species,Rank3,Strains,36,Untrimmed
par,7.1o,Species,Rank3,Strains,82,Untrimmed
par,SC-51,Species,Rank3,Strains,18,Untrimmed
par,QZL26,Species,Rank3,Strains,7,Trimmed
par,QZL26,Species,Rank3,Strains,7,Untrimmed
par,NEAU 161,Species,Rank3,Strains,11,Trimmed
par,NEAU 161,Species,Rank3,Strains,11,Untrimmed
par,LTS-7,Species,Rank3,Strains,2,Trimmed
par,LTS-7,Species,Rank3,Strains,26,Untrimmed
par,morrisoni BF190,Species,Rank3,Strains,3,Trimmed
par,morrisoni BF190,Species,Rank3,Strains,3,Untrimmed
par,T543,Species,Rank3,Strains,43,Untrimmed
par,FU-2-7,Species,Rank3,Strains,48,Untrimmed
par,BGSC 4M3,Species,Rank3,Strains,19,Untrimmed
par,DBG15,Species,Rank3,Strains,58,Untrimmed
par,Ly30,Species,Rank3,Strains,73,Untrimmed
par,4D3,Species,Rank3,Strains,36,Untrimmed
par,you1D-9,Species,Rank3,Strains,18,Untrimmed
par,QBL-27,Species,Rank3,Strains,73,Untrimmed
par,2122,Species,Rank3,Strains,2,Trimmed
par,2122,Species,Rank3,Strains,67,Untrimmed
par,HD 600,Species,Rank3,Strains,3,Trimmed
par,HD 600,Species,Rank3,Strains,3,Untrimmed
par,886,Species,Rank3,Strains,31,Untrimmed
par,W015,Species,Rank3,Strains,65,Untrimmed
par,Leapi01,Species,Rank3,Strains,2,Trimmed
par,Leapi01,Species,Rank3,Strains,45,Untrimmed
par,Hu4-2,Species,Rank3,Strains,2,Trimmed
par,Hu4-2,Species,Rank3,Strains,73,Untrimmed
par,T01001,Species,Rank3,Strains,76,Untrimmed
par,ATCC 10792,Species,Rank3,Strains,76,Untrimmed
par,T25,Species,Rank3,Strains,19,Untrimmed
par,BGSC 4BG1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4BG1,Species,Rank3,Strains,1,Untrimmed
par,G25-18,Species,Rank3,Strains,1,Trimmed
par,G25-18,Species,Rank3,Strains,20,Untrimmed
par,SBSBT-1,Species,Rank3,Strains,11,Trimmed
par,SBSBT-1,Species,Rank3,Strains,11,Untrimmed
par,MS12,Species,Rank3,Strains,2,Trimmed
par,MS12,Species,Rank3,Strains,82,Untrimmed
par,IBL01313,Species,Rank3,Strains,89,Untrimmed
par,BGSC 4BT1,Species,Rank3,Strains,1,Trimmed
par,BGSC 4BT1,Species,Rank3,Strains,1,Untrimmed
par,P01_3,Species,Rank3,Strains,2,Trimmed
par,P01_3,Species,Rank3,Strains,65,Untrimmed
par,IBL01259,Species,Rank3,Strains,89,Untrimmed
par,ly30,Species,Rank3,Strains,79,Untrimmed
par,AFS059039,Species,Rank3,Strains,4,Trimmed
par,AFS059039,Species,Rank3,Strains,4,Untrimmed
par,HD29,Species,Rank3,Strains,20,Trimmed
par,HD29,Species,Rank3,Strains,89,Untrimmed
par,SSK-10,Species,Rank3,Strains,2,Trimmed
par,SSK-10,Species,Rank3,Strains,2,Untrimmed
par,jegathesan 367,Species,Rank3,Strains,5,Trimmed
par,jegathesan 367,Species,Rank3,Strains,5,Untrimmed
par,N17-37,Species,Rank3,Strains,36,Untrimmed
par,HBF-18,Species,Rank3,Strains,3,Trimmed
par,HBF-18,Species,Rank3,Strains,3,Untrimmed
par,wu2G-11,Species,Rank3,Strains,18,Untrimmed
par,BtMC28,Species,Rank3,Strains,7,Trimmed
par,BtMC28,Species,Rank3,Strains,7,Untrimmed
par,HD5,Species,Rank3,Strains,2,Trimmed
par,HD5,Species,Rank3,Strains,87,Untrimmed
par,LTS-209,Species,Rank3,Strains,48,Untrimmed
par,S601,Species,Rank3,Strains,36,Untrimmed
par,G25-97,Species,Rank3,Strains,21,Trimmed
par,G25-97,Species,Rank3,Strains,66,Untrimmed
par,WF-H-72,Species,Rank3,Strains,5,Trimmed
par,WF-H-72,Species,Rank3,Strains,5,Untrimmed
par,QZL38,Species,Rank3,Strains,10,Trimmed
par,QZL38,Species,Rank3,Strains,10,Untrimmed
par,WZ-7,Species,Rank3,Strains,25,Untrimmed
par,4L4,Species,Rank3,Strains,50,Untrimmed
par,NAIMCC-B-00167,Species,Rank3,Strains,48,Untrimmed
par,26-1,Species,Rank3,Strains,2,Trimmed
par,26-1,Species,Rank3,Strains,37,Untrimmed
par,PS80JJ1,Species,Rank3,Strains,6,Trimmed
par,PS80JJ1,Species,Rank3,Strains,6,Untrimmed
