ID,Domain,Curr_domain,Rec,Par,Par_type,Dom_type,Dataset,Ident
77,domain1,domain3,BT_Cry1Ia17,BT_Cry1Bf1,Major,Transferred,Raw,56.8702290076336
77,domain1,domain1,BT_Cry1Ia17,BT_Cry1Bg1,Major,Non_transferred,Raw,62.3149394347241
77,domain1,domain2,BT_Cry1Ia17,BT_Cry1Bg1,Major,Transferred,Raw,66.622691292876
77,domain1,domain3,BT_Cry1Ia17,BT_Cry1Bg1,Major,Transferred,Raw,56.8702290076336
77,domain1,domain1,BT_Cry1Ia17,BT_Cry1Bi1,Major,Non_transferred,Raw,62.3149394347241
77,domain1,domain2,BT_Cry1Ia17,BT_Cry1Bi1,Major,Transferred,Raw,66.622691292876
77,domain1,domain3,BT_Cry1Ia17,BT_Cry1Bi1,Major,Transferred,Raw,53.6312849162011
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bh1,Major,Non_transferred,Raw,61.0146862483311
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bh1,Major,Transferred,Raw,76.2237762237762
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bh1,Major,Transferred,Raw,53.0499075785582
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Ba1,Major,Non_transferred,Raw,62.533692722372
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Ba1,Major,Transferred,Raw,66.8428005284016
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Ba1,Major,Transferred,Raw,60.1941747572816
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bb1,Major,Non_transferred,Raw,61.4457831325301
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bb1,Major,Transferred,Raw,67.682119205298
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bb1,Major,Transferred,Raw,70.9812108559499
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bd1,Major,Non_transferred,Raw,61.4457831325301
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bd1,Major,Transferred,Raw,67.4603174603175
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bd1,Major,Transferred,Raw,53.3333333333333
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bf1,Major,Non_transferred,Raw,62.972972972973
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bf1,Major,Transferred,Raw,65.5307994757536
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bf1,Major,Transferred,Raw,56.8441064638783
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bg1,Major,Non_transferred,Raw,62.533692722372
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bg1,Major,Transferred,Raw,65.3141361256545
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bg1,Major,Transferred,Raw,56.8441064638783
77,domain1,domain1,BT_Cry1Id1,BT_Cry1Bi1,Major,Non_transferred,Raw,62.533692722372
77,domain1,domain2,BT_Cry1Id1,BT_Cry1Bi1,Major,Transferred,Raw,65.3141361256545
77,domain1,domain3,BT_Cry1Id1,BT_Cry1Bi1,Major,Transferred,Raw,52.2058823529412
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bh1,Major,Non_transferred,Raw,60.5858854860186
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bh1,Major,Transferred,Raw,75.8333333333333
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bh1,Major,Transferred,Raw,54.2056074766355
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Ba1,Major,Non_transferred,Raw,62.533692722372
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Ba1,Major,Transferred,Raw,66.5354330708662
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Ba1,Major,Transferred,Raw,61.1764705882353
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bb1,Major,Non_transferred,Raw,61.6621983914209
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bb1,Major,Transferred,Raw,66.7103538663172
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bb1,Major,Transferred,Raw,70
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bd1,Major,Non_transferred,Raw,61.6621983914209
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bd1,Major,Transferred,Raw,66.4921465968586
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bd1,Major,Transferred,Raw,53.9179104477612
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bf1,Major,Non_transferred,Raw,63.4146341463415
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bf1,Major,Transferred,Raw,66.0994764397906
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bf1,Major,Transferred,Raw,56.5714285714286
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bg1,Major,Non_transferred,Raw,63.8586956521739
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bg1,Major,Transferred,Raw,65.4498044328553
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bg1,Major,Transferred,Raw,56.5714285714286
77,domain1,domain1,BT_Cry1Ie4,BT_Cry1Bi1,Major,Non_transferred,Raw,63.8586956521739
77,domain1,domain2,BT_Cry1Ie4,BT_Cry1Bi1,Major,Transferred,Raw,65.4498044328553
77,domain1,domain3,BT_Cry1Ie4,BT_Cry1Bi1,Major,Transferred,Raw,53.6312849162011
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bh1,Major,Non_transferred,Raw,59.946949602122
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bh1,Major,Transferred,Raw,77.7150916784203
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bh1,Major,Transferred,Raw,53.3088235294118
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Ba1,Major,Non_transferred,Raw,62.3149394347241
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Ba1,Major,Transferred,Raw,67.0634920634921
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Ba1,Major,Transferred,Raw,55.6179775280899
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bb1,Major,Non_transferred,Raw,60.1593625498008
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bb1,Major,Transferred,Raw,68.5752330226365
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bb1,Major,Transferred,Raw,59.5744680851064
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bd1,Major,Non_transferred,Raw,60.1593625498008
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bd1,Major,Transferred,Raw,68.3510638297872
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bd1,Major,Transferred,Raw,53.3088235294118
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bf1,Major,Non_transferred,Raw,62.972972972973
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bf1,Major,Transferred,Raw,66.403162055336
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bf1,Major,Transferred,Raw,55.0373134328358
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bg1,Major,Non_transferred,Raw,62.3149394347241
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bg1,Major,Transferred,Raw,65.9658344283837
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bg1,Major,Transferred,Raw,55.0373134328358
77,domain1,domain1,BT_Cry1Ig1,BT_Cry1Bi1,Major,Non_transferred,Raw,62.3149394347241
77,domain1,domain2,BT_Cry1Ig1,BT_Cry1Bi1,Major,Transferred,Raw,65.9658344283837
77,domain1,domain3,BT_Cry1Ig1,BT_Cry1Bi1,Major,Transferred,Raw,51.3611615245009
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bh1,Major,Non_transferred,Raw,58.6842105263158
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bh1,Major,Transferred,Raw,72.3666210670315
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bh1,Major,Transferred,Raw,56.5714285714286
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ba1,Major,Non_transferred,Raw,61.0146862483311
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ba1,Major,Transferred,Raw,65.9658344283837
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ba1,Major,Transferred,Raw,61.8577075098814
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,Major,Non_transferred,Raw,59.7350993377483
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,Major,Transferred,Raw,67.682119205298
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,Major,Transferred,Raw,78.2894736842105
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bd1,Major,Non_transferred,Raw,59.7350993377483
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bd1,Major,Transferred,Raw,67.4603174603175
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bd1,Major,Transferred,Raw,57.17017208413
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bf1,Major,Non_transferred,Raw,61.4457831325301
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bf1,Major,Transferred,Raw,64.453125
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bf1,Major,Transferred,Raw,55.4079696394687
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bg1,Major,Non_transferred,Raw,60.3723404255319
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bg1,Major,Transferred,Raw,64.453125
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bg1,Major,Transferred,Raw,55.4079696394687
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bi1,Major,Non_transferred,Raw,60.3723404255319
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bi1,Major,Transferred,Raw,64.453125
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bi1,Major,Transferred,Raw,55.3875236294896
78,domain1,domain1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_56.4_PER37538.1,Minor,Transferred,Raw,78.1699346405229
78,domain1,domain2,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_56.4_PER37538.1,Minor,Non_transferred,Raw,67.9032258064516
78,domain1,domain3,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_56.4_PER37538.1,Minor,Non_transferred,Raw,62.2857142857143
78,domain1,domain1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_77.6_ARJ25668.1,Major,Non_transferred,Raw,55.798969072165
78,domain1,domain2,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_77.6_ARJ25668.1,Major,Transferred,Raw,76.0204081632653
78,domain1,domain3,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_77.6_ARJ25668.1,Major,Transferred,Raw,63.531669865643
78,domain1,domain1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry56Aa1,Major,Non_transferred,Raw,55.7840616966581
78,domain1,domain2,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry56Aa1,Major,Transferred,Raw,71.9269102990033
78,domain1,domain3,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry56Aa1,Major,Transferred,Raw,63.7931034482759
78,domain1,domain1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_79.3_WP_103592286.1,Major,Non_transferred,Raw,56.420233463035
78,domain1,domain2,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_79.3_WP_103592286.1,Major,Transferred,Raw,74.5362563237774
78,domain1,domain3,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry56Aa4_79.3_WP_103592286.1,Major,Transferred,Raw,63.1679389312977
80,domain3,domain3,BT_Cry8Ac1,BT_Cry8Qa1,Minor,Transferred,Raw,63.2203389830509
80,domain3,domain1,BT_Cry8Ac1,BT_Cry8Qa1,Minor,Non_transferred,Raw,60.5405405405405
80,domain3,domain2,BT_Cry8Ac1,BT_Cry8Qa1,Minor,Non_transferred,Raw,51.027397260274
80,domain3,domain3,BT_Cry8Ac1,BT_Cry8Ab1,Major,Non_transferred,Raw,56.5454545454545
80,domain3,domain1,BT_Cry8Ac1,BT_Cry8Ab1,Major,Transferred,Raw,85.145482388974
80,domain3,domain2,BT_Cry8Ac1,BT_Cry8Ab1,Major,Transferred,Raw,87.5530410183876
81,domain2,domain2,BT_Cry24Da1,BT_Cry24Ba1,Minor,Transferred,Raw,73.0897009966778
81,domain2,domain1,BT_Cry24Da1,BT_Cry24Ba1,Minor,Non_transferred,Raw,54.9019607843137
81,domain2,domain3,BT_Cry24Da1,BT_Cry24Ba1,Minor,Non_transferred,Raw,52.4861878453039
81,domain2,domain2,BT_Cry24Ca1,BT_Cry24Ba1,Minor,Transferred,Raw,73.2815964523282
81,domain2,domain1,BT_Cry24Ca1,BT_Cry24Ba1,Minor,Non_transferred,Raw,54.9019607843137
81,domain2,domain3,BT_Cry24Ca1,BT_Cry24Ba1,Minor,Non_transferred,Raw,53.1073446327684
81,domain2,domain2,BT_Cry24Da1,BT_Cry44Aa1,Major,Non_transferred,Raw,49.0196078431373
81,domain2,domain1,BT_Cry24Da1,BT_Cry44Aa1,Major,Transferred,Raw,53.8650306748466
81,domain2,domain3,BT_Cry24Da1,BT_Cry44Aa1,Major,Transferred,Raw,60.9467455621302
81,domain2,domain2,BT_Cry24Ca1,BT_Cry44Aa1,Major,Non_transferred,Raw,48.5342019543974
81,domain2,domain1,BT_Cry24Ca1,BT_Cry44Aa1,Major,Transferred,Raw,52.9268292682927
81,domain2,domain3,BT_Cry24Ca1,BT_Cry44Aa1,Major,Transferred,Raw,54.9323017408124
83,domain1,domain1,BT_Cry62Aa1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Transferred,Raw,62.4784853700516
83,domain1,domain2,BT_Cry62Aa1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,Raw,51.1194029850746
83,domain1,domain3,BT_Cry62Aa1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,Raw,51.9480519480519
83,domain1,domain1,BT_Cry62Aa1,BT_Cry32Pa1,Major,Non_transferred,Raw,53.4806629834254
83,domain1,domain2,BT_Cry62Aa1,BT_Cry32Pa1,Major,Transferred,Raw,59.9734042553192
83,domain1,domain3,BT_Cry62Aa1,BT_Cry32Pa1,Major,Transferred,Raw,55.1526717557252
84,domain1,domain1,NOV_Cry8Aa1_47.1_EEM92570.1,BT_Cry8Ea2,Minor,Transferred,Raw,68.8442211055276
84,domain1,domain2,NOV_Cry8Aa1_47.1_EEM92570.1,BT_Cry8Ea2,Minor,Non_transferred,Raw,52.3409363745498
84,domain1,domain3,NOV_Cry8Aa1_47.1_EEM92570.1,BT_Cry8Ea2,Minor,Non_transferred,Raw,50
84,domain1,domain1,NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Da1_43.7_ANC11094.1,Major,Non_transferred,Raw,56.1538461538462
84,domain1,domain2,NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Da1_43.7_ANC11094.1,Major,Transferred,Raw,56.144578313253
84,domain1,domain3,NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Da1_43.7_ANC11094.1,Major,Transferred,Raw,52.0905923344948
85,domain3,domain3,BT_Cry1Ha1,BT_Cry1Da1,Minor,Transferred,Raw,85.8208955223881
85,domain3,domain1,BT_Cry1Ha1,BT_Cry1Da1,Minor,Non_transferred,Raw,57.9575596816976
85,domain3,domain2,BT_Cry1Ha1,BT_Cry1Da1,Minor,Non_transferred,Raw,54.3535620052771
85,domain3,domain3,BT_Cry1Ha1,BT_Cry1Db1,Minor,Transferred,Raw,84.4444444444444
85,domain3,domain1,BT_Cry1Ha1,BT_Cry1Db1,Minor,Non_transferred,Raw,57.1240105540897
85,domain3,domain2,BT_Cry1Ha1,BT_Cry1Db1,Minor,Non_transferred,Raw,55.7922769640479
85,domain3,domain3,BT_Cry1Hc1,BT_Cry1Da1,Minor,Transferred,Raw,79.3594306049822
85,domain3,domain1,BT_Cry1Hc1,BT_Cry1Da1,Minor,Non_transferred,Raw,57.9365079365079
85,domain3,domain2,BT_Cry1Hc1,BT_Cry1Da1,Minor,Non_transferred,Raw,52.6785714285714
85,domain3,domain3,BT_Cry1Hc1,BT_Cry1Db1,Minor,Transferred,Raw,80
85,domain3,domain1,BT_Cry1Hc1,BT_Cry1Db1,Minor,Non_transferred,Raw,58.3554376657825
85,domain3,domain2,BT_Cry1Hc1,BT_Cry1Db1,Minor,Non_transferred,Raw,53.4615384615385
85,domain3,domain3,BT_Cry1Ha1,BT_Cry1Hb1,Major,Non_transferred,Raw,68.7103594080338
85,domain3,domain1,BT_Cry1Ha1,BT_Cry1Hb1,Major,Transferred,Raw,89.3719806763285
85,domain3,domain2,BT_Cry1Ha1,BT_Cry1Hb1,Major,Transferred,Raw,83.7209302325581
85,domain3,domain3,BT_Cry1Hc1,BT_Cry1Hb1,Major,Non_transferred,Raw,61.2576064908722
85,domain3,domain1,BT_Cry1Hc1,BT_Cry1Hb1,Major,Transferred,Raw,88.0382775119617
85,domain3,domain2,BT_Cry1Hc1,BT_Cry1Hb1,Major,Transferred,Raw,82.5301204819277
87,domain1,domain1,BT_Cry1Be1,BT_Cry1Bf1,Minor,Transferred,Raw,95.3389830508475
87,domain1,domain2,BT_Cry1Be1,BT_Cry1Bf1,Minor,Non_transferred,Raw,66.1842105263158
87,domain1,domain3,BT_Cry1Be1,BT_Cry1Bf1,Minor,Non_transferred,Raw,100
87,domain1,domain1,BT_Cry1Be1,BT_Cry1Ba1,Minor,Transferred,Raw,93.2914046121593
87,domain1,domain2,BT_Cry1Be1,BT_Cry1Ba1,Minor,Non_transferred,Raw,67.9521276595745
87,domain1,domain3,BT_Cry1Be1,BT_Cry1Ba1,Minor,Non_transferred,Raw,53.9325842696629
87,domain1,domain1,BT_Cry1Bj1,BT_Cry1Bf1,Minor,Transferred,Raw,90.495867768595
87,domain1,domain2,BT_Cry1Bj1,BT_Cry1Bf1,Minor,Non_transferred,Raw,65.9658344283837
87,domain1,domain3,BT_Cry1Bj1,BT_Cry1Bf1,Minor,Non_transferred,Raw,52.2058823529412
87,domain1,domain1,BT_Cry1Bj1,BT_Cry1Ba1,Minor,Transferred,Raw,89.3223819301848
87,domain1,domain2,BT_Cry1Bj1,BT_Cry1Ba1,Minor,Non_transferred,Raw,67.7290836653386
87,domain1,domain3,BT_Cry1Bj1,BT_Cry1Ba1,Minor,Non_transferred,Raw,51.9266055045872
87,domain1,domain1,BT_Cry1Be1,BT_Cry1Bh1,Major,Non_transferred,Raw,73.2758620689655
87,domain1,domain2,BT_Cry1Be1,BT_Cry1Bh1,Major,Transferred,Raw,78.9772727272727
87,domain1,domain3,BT_Cry1Be1,BT_Cry1Bh1,Major,Transferred,Raw,51.6544117647059
87,domain1,domain1,BT_Cry1Be1,BT_Cry1Bb1,Major,Non_transferred,Raw,74.025974025974
87,domain1,domain2,BT_Cry1Be1,BT_Cry1Bb1,Major,Transferred,Raw,80.5991440798859
87,domain1,domain3,BT_Cry1Be1,BT_Cry1Bb1,Major,Transferred,Raw,54.2533081285444
87,domain1,domain1,BT_Cry1Be1,BT_Cry1Bd1,Major,Non_transferred,Raw,74.025974025974
87,domain1,domain2,BT_Cry1Be1,BT_Cry1Bd1,Major,Transferred,Raw,80.3418803418803
87,domain1,domain3,BT_Cry1Be1,BT_Cry1Bd1,Major,Transferred,Raw,51.6544117647059
87,domain1,domain1,BT_Cry1Bj1,BT_Cry1Bh1,Major,Non_transferred,Raw,71.5504978662873
87,domain1,domain2,BT_Cry1Bj1,BT_Cry1Bh1,Major,Transferred,Raw,78.2178217821782
87,domain1,domain3,BT_Cry1Bj1,BT_Cry1Bh1,Major,Transferred,Raw,79.8701298701299
87,domain1,domain1,BT_Cry1Bj1,BT_Cry1Bb1,Major,Non_transferred,Raw,71.7948717948718
87,domain1,domain2,BT_Cry1Bj1,BT_Cry1Bb1,Major,Transferred,Raw,80.3418803418803
87,domain1,domain3,BT_Cry1Bj1,BT_Cry1Bb1,Major,Transferred,Raw,53.072625698324
87,domain1,domain1,BT_Cry1Bj1,BT_Cry1Bd1,Major,Non_transferred,Raw,71.7948717948718
87,domain1,domain2,BT_Cry1Bj1,BT_Cry1Bd1,Major,Transferred,Raw,80.0853485064011
87,domain1,domain3,BT_Cry1Bj1,BT_Cry1Bd1,Major,Transferred,Raw,79.4816414686825
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Ad1,Minor,Transferred,Raw,76.0517799352751
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Ad1,Minor,Non_transferred,Raw,57.3122529644269
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Ad1,Minor,Non_transferred,Raw,52.5096525096525
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Aa10,Minor,Transferred,Raw,74.91961414791
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Aa10,Minor,Non_transferred,Raw,56.8988173455979
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Aa10,Minor,Non_transferred,Raw,51.9329896907217
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Ab1,Minor,Transferred,Raw,74.3589743589744
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Ab1,Minor,Non_transferred,Raw,57.5197889182058
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Ab1,Minor,Non_transferred,Raw,52.3136246786632
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Ab2,Minor,Transferred,Raw,74.3589743589744
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Ab2,Minor,Non_transferred,Raw,57.5197889182058
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Ab2,Minor,Non_transferred,Raw,52.0912547528517
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Ag1,Minor,Transferred,Raw,73.2484076433121
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Ag1,Minor,Non_transferred,Raw,56.4875491480996
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Ag1,Minor,Non_transferred,Raw,51.9633507853403
88,domain3,domain3,BT_Cry1Gb1,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Transferred,Raw,73.8019169329074
88,domain3,domain1,BT_Cry1Gb1,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Non_transferred,Raw,45.8841463414634
88,domain3,domain2,BT_Cry1Gb1,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Non_transferred,Raw,48.9683631361761
88,domain3,domain3,BT_Cry1Gb1,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Transferred,Raw,73.2484076433121
88,domain3,domain1,BT_Cry1Gb1,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Non_transferred,Raw,54.6632124352332
88,domain3,domain2,BT_Cry1Gb1,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Non_transferred,Raw,51.3409961685824
88,domain3,domain3,BT_Cry1Gb1,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Transferred,Raw,74.3589743589744
88,domain3,domain1,BT_Cry1Gb1,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Non_transferred,Raw,57.1052631578947
88,domain3,domain2,BT_Cry1Gb1,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Non_transferred,Raw,51.3409961685824
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Aj1,Minor,Transferred,Raw,75.4838709677419
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Aj1,Minor,Non_transferred,Raw,56.8988173455979
88,domain3,domain2,BT_Cry1Gb1,BT_Cry1Aj1,Minor,Non_transferred,Raw,53.1168831168831
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Ad1,Minor,Transferred,Raw,68.3076923076923
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Ad1,Minor,Non_transferred,Raw,55.6714471968709
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Ad1,Minor,Non_transferred,Raw,51.1568123393316
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Aa10,Minor,Transferred,Raw,68.3076923076923
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Aa10,Minor,Non_transferred,Raw,55.8746736292428
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Aa10,Minor,Non_transferred,Raw,50.9677419354839
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Ab1,Minor,Transferred,Raw,67.7914110429448
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Ab1,Minor,Non_transferred,Raw,55.46875
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Ab1,Minor,Non_transferred,Raw,50.5761843790013
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Ab2,Minor,Transferred,Raw,67.7914110429448
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Ab2,Minor,Non_transferred,Raw,55.46875
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Ab2,Minor,Non_transferred,Raw,51.3341804320203
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Ag1,Minor,Transferred,Raw,67.2782874617737
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Ag1,Minor,Non_transferred,Raw,56.078431372549
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Ag1,Minor,Non_transferred,Raw,50.7853403141361
88,domain3,domain3,BT_Cry1Ga2,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Transferred,Raw,67.2782874617737
88,domain3,domain1,BT_Cry1Ga2,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Non_transferred,Raw,45
88,domain3,domain2,BT_Cry1Ga2,NOV_Cry1Ab20_69.9_AAK14339.1,Minor,Non_transferred,Raw,48.5477178423237
88,domain3,domain3,BT_Cry1Ga2,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Transferred,Raw,66.7682926829268
88,domain3,domain1,BT_Cry1Ga2,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Non_transferred,Raw,52.8809218950064
88,domain3,domain2,BT_Cry1Ga2,NOV_Cry1Ab12_91.4_AAK14338.1,Minor,Non_transferred,Raw,50.9627727856226
88,domain3,domain3,BT_Cry1Ga2,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Transferred,Raw,67.7914110429448
88,domain3,domain1,BT_Cry1Ga2,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Non_transferred,Raw,55.8746736292428
88,domain3,domain2,BT_Cry1Ga2,NOV_Cry1Ab32_92.7_AAK14337.1,Minor,Non_transferred,Raw,50.1915708812261
88,domain3,domain3,BT_Cry1Ga2,BT_Cry1Aj1,Minor,Transferred,Raw,68.8271604938272
88,domain3,domain1,BT_Cry1Ga2,BT_Cry1Aj1,Minor,Non_transferred,Raw,55.2665799739922
88,domain3,domain2,BT_Cry1Ga2,BT_Cry1Aj1,Minor,Non_transferred,Raw,50.7731958762887
88,domain3,domain3,BT_Cry1Gb1,BT_Cry1Hb1,Major,Non_transferred,Raw,52.8301886792453
88,domain3,domain1,BT_Cry1Gb1,BT_Cry1Hb1,Major,Transferred,Raw,59.9728629579376
