ID,Rec_domain,Current_domain,Tox_type,Model,Coord,Site_prob,Site_type
51,domain3,domain1,Rec,mB,8.91089108910891,0.99,pos
51,domain3,domain1,Rec,mB,9.40594059405941,0.99,pos
51,domain3,domain1,Rec,mB,9.9009900990099,0.99,pos
51,domain3,domain1,Rec,mB,10.3960396039604,0.99,pos
51,domain3,domain1,Rec,mB,10.8910891089109,0.99,pos
51,domain3,domain1,Rec,mB,11.3861386138614,0.99,pos
51,domain3,domain1,Rec,mB,11.8811881188119,0.99,pos
51,domain3,domain1,Rec,mB,12.3762376237624,0.99,pos
51,domain3,domain1,Rec,mB,12.8712871287129,0.99,pos
51,domain3,domain1,Rec,mB,13.3663366336634,0.99,pos
51,domain3,domain1,Rec,mB,13.8613861386139,0.99,pos
51,domain3,domain1,Rec,mB,14.3564356435644,0.99,pos
51,domain3,domain1,Rec,mB,14.8514851485149,0.99,pos
51,domain3,domain1,Rec,mB,15.3465346534653,0.99,pos
51,domain3,domain1,Rec,mB,15.8415841584158,0.99,pos
51,domain3,domain1,Rec,mB,16.3366336633663,0.99,pos
51,domain3,domain1,Rec,mB,16.8316831683168,0.99,pos
51,domain3,domain1,Rec,mB,17.3267326732673,0.99,pos
51,domain3,domain1,Rec,mB,17.8217821782178,0.99,pos
51,domain3,domain1,Rec,mB,18.3168316831683,0.99,pos
51,domain3,domain1,Rec,mB,18.8118811881188,0.99,pos
51,domain3,domain1,Rec,mB,19.3069306930693,0.99,pos
51,domain3,domain1,Rec,mB,19.8019801980198,0.99,pos
51,domain3,domain1,Rec,mB,20.2970297029703,0.99,pos
51,domain3,domain1,Rec,mB,20.7920792079208,0.99,pos
51,domain3,domain1,Rec,mB,21.2871287128713,0.99,pos
51,domain3,domain1,Rec,mB,21.7821782178218,0.99,pos
51,domain3,domain1,Rec,mB,22.2772277227723,0.99,pos
51,domain3,domain1,Rec,mB,22.7722772277228,0.99,pos
51,domain3,domain1,Rec,mB,23.2673267326733,0.99,pos
51,domain3,domain1,Rec,mB,23.7623762376238,0.99,pos
51,domain3,domain1,Rec,mB,24.2574257425743,0.99,pos
51,domain3,domain1,Rec,mB,24.7524752475248,0.99,pos
51,domain3,domain1,Rec,mB,25.2475247524752,0.99,pos
51,domain3,domain1,Rec,mB,25.7425742574257,0.99,pos
51,domain3,domain1,Rec,mB,26.2376237623762,0.99,pos
51,domain3,domain1,Rec,mB,26.7326732673267,0.99,pos
51,domain3,domain1,Rec,mB,27.2277227722772,0.99,pos
51,domain3,domain1,Rec,mB,27.7227722772277,0.99,pos
51,domain3,domain1,Rec,mB,28.2178217821782,0.99,pos
51,domain3,domain1,Rec,mB,28.7128712871287,0.99,pos
51,domain3,domain1,Rec,mB,29.2079207920792,0.99,pos
51,domain3,domain1,Rec,mB,29.7029702970297,0.99,pos
51,domain3,domain1,Rec,mB,30.1980198019802,0.99,pos
51,domain3,domain1,Rec,mB,30.6930693069307,0.99,pos
51,domain3,domain1,Rec,mB,31.1881188118812,0.99,pos
51,domain3,domain1,Rec,mB,31.6831683168317,0.99,pos
51,domain3,domain1,Rec,mB,32.1782178217822,0.99,pos
51,domain3,domain1,Rec,mB,32.6732673267327,0.99,pos
51,domain3,domain1,Rec,mB,33.1683168316832,0.99,pos
51,domain3,domain1,Rec,mB,33.6633663366337,0.99,pos
51,domain3,domain1,Rec,mB,34.1584158415842,0.99,pos
51,domain3,domain1,Rec,mB,34.6534653465347,0.99,pos
51,domain3,domain1,Rec,mB,35.1485148514851,0.99,pos
51,domain3,domain1,Rec,mB,35.6435643564356,0.99,pos
51,domain3,domain1,Rec,mB,36.1386138613861,0.99,pos
51,domain3,domain1,Rec,mB,36.6336633663366,0.99,pos
51,domain3,domain1,Rec,mB,37.1287128712871,0.99,pos
51,domain3,domain1,Rec,mB,37.6237623762376,0.99,pos
51,domain3,domain1,Rec,mB,38.1188118811881,0.99,pos
51,domain3,domain1,Rec,mB,38.6138613861386,0.99,pos
51,domain3,domain1,Rec,mB,39.1089108910891,0.99,pos
51,domain3,domain1,Rec,mB,39.6039603960396,0.99,pos
51,domain3,domain1,Rec,mB,40.0990099009901,0.99,pos
51,domain3,domain1,Rec,mB,40.5940594059406,0.99,pos
51,domain3,domain1,Rec,mB,41.0891089108911,0.99,pos
51,domain3,domain1,Rec,mB,41.5841584158416,0.99,pos
51,domain3,domain1,Rec,mB,42.0792079207921,0.99,pos
51,domain3,domain1,Rec,mB,42.5742574257426,0.99,pos
51,domain3,domain1,Rec,mB,43.0693069306931,0.99,pos
51,domain3,domain1,Rec,mB,43.5643564356436,0.99,pos
51,domain3,domain1,Rec,mB,44.0594059405941,0.99,pos
51,domain3,domain1,Rec,mB,44.5544554455446,0.99,pos
51,domain3,domain1,Rec,mB,45.049504950495,0.99,pos
51,domain3,domain1,Rec,mB,45.5445544554456,0.99,pos
51,domain3,domain1,Rec,mB,46.039603960396,0.99,pos
51,domain3,domain1,Rec,mB,46.5346534653465,0.99,pos
51,domain3,domain1,Rec,mB,47.029702970297,0.99,pos
51,domain3,domain1,Rec,mB,47.5247524752475,0.99,pos
51,domain3,domain1,Rec,mB,48.019801980198,0.99,pos
51,domain3,domain1,Rec,mB,48.5148514851485,0.99,pos
51,domain3,domain1,Rec,mB,49.009900990099,0.99,pos
51,domain3,domain1,Rec,mB,49.5049504950495,0.99,pos
51,domain3,domain1,Rec,mB,50,0.99,pos
51,domain3,domain1,Rec,mB,50.4950495049505,0.99,pos
51,domain3,domain1,Rec,mB,50.990099009901,0.99,pos
51,domain3,domain1,Rec,mB,51.4851485148515,0.99,pos
51,domain3,domain1,Rec,mB,51.980198019802,0.99,pos
51,domain3,domain1,Rec,mB,52.4752475247525,0.99,pos
51,domain3,domain1,Rec,mB,52.970297029703,0.99,pos
51,domain3,domain1,Rec,mB,53.4653465346535,0.99,pos
51,domain3,domain1,Rec,mB,53.960396039604,0.99,pos
51,domain3,domain1,Rec,mB,54.4554455445545,0.99,pos
51,domain3,domain1,Rec,mB,54.950495049505,0.99,pos
51,domain3,domain1,Rec,mB,55.4455445544555,0.99,pos
51,domain3,domain1,Rec,mB,55.9405940594059,0.99,pos
51,domain3,domain1,Rec,mB,56.4356435643564,0.99,pos
51,domain3,domain1,Rec,mB,56.9306930693069,0.99,pos
51,domain3,domain1,Rec,mB,57.4257425742574,0.99,pos
51,domain3,domain1,Rec,mB,57.9207920792079,0.99,pos
51,domain3,domain1,Rec,mB,58.4158415841584,0.99,pos
51,domain3,domain1,Rec,mB,58.9108910891089,0.99,pos
51,domain3,domain1,Rec,mB,59.4059405940594,0.99,pos
51,domain3,domain1,Rec,mB,59.9009900990099,0.99,pos
51,domain3,domain1,Rec,mB,60.3960396039604,0.99,pos
51,domain3,domain1,Rec,mB,60.8910891089109,0.99,pos
51,domain3,domain1,Rec,mB,61.3861386138614,0.99,pos
51,domain3,domain1,Rec,mB,61.8811881188119,0.99,pos
51,domain3,domain1,Rec,mB,62.3762376237624,0.99,pos
51,domain3,domain1,Rec,mB,62.8712871287129,0.99,pos
51,domain3,domain1,Rec,mB,63.3663366336634,0.99,pos
51,domain3,domain1,Rec,mB,63.8613861386139,0.99,pos
51,domain3,domain1,Rec,mB,64.3564356435644,0.99,pos
51,domain3,domain1,Rec,mB,64.8514851485149,0.99,pos
51,domain3,domain1,Rec,mB,65.3465346534654,0.99,pos
51,domain3,domain1,Rec,mB,65.8415841584158,0.99,pos
51,domain3,domain1,Rec,mB,66.3366336633663,0.99,pos
51,domain3,domain1,Rec,mB,66.8316831683168,0.99,pos
51,domain3,domain1,Rec,mB,67.3267326732673,0.99,pos
51,domain3,domain1,Rec,mB,67.8217821782178,0.99,pos
51,domain3,domain1,Rec,mB,68.3168316831683,0.99,pos
51,domain3,domain1,Rec,mB,68.8118811881188,0.99,pos
51,domain3,domain1,Rec,mB,69.3069306930693,0.99,pos
51,domain3,domain1,Rec,mB,69.8019801980198,0.99,pos
51,domain3,domain1,Rec,mB,70.2970297029703,0.99,pos
51,domain3,domain1,Rec,mB,70.7920792079208,0.99,pos
51,domain3,domain1,Rec,mB,71.2871287128713,0.99,pos
51,domain3,domain1,Rec,mB,71.7821782178218,0.99,pos
51,domain3,domain1,Rec,mB,72.2772277227723,0.99,pos
51,domain3,domain1,Rec,mB,72.7722772277228,0.99,pos
51,domain3,domain1,Rec,mB,73.2673267326733,0.99,pos
51,domain3,domain1,Rec,mB,73.7623762376238,0.99,pos
51,domain3,domain1,Rec,mB,74.2574257425743,0.99,pos
51,domain3,domain1,Rec,mB,74.7524752475248,0.99,pos
51,domain3,domain1,Rec,mB,75.2475247524752,0.99,pos
51,domain3,domain1,Rec,mB,75.7425742574258,0.99,pos
51,domain3,domain1,Rec,mB,76.2376237623762,0.99,pos
51,domain3,domain1,Rec,mB,76.7326732673267,0.99,pos
51,domain3,domain1,Rec,mB,77.2277227722772,0.99,pos
51,domain3,domain1,Rec,mB,77.7227722772277,0.99,pos
51,domain3,domain1,Rec,mB,78.2178217821782,0.99,pos
51,domain3,domain1,Rec,mB,78.7128712871287,0.99,pos
51,domain3,domain1,Rec,mB,79.2079207920792,0.99,pos
51,domain3,domain1,Rec,mB,79.7029702970297,0.99,pos
51,domain3,domain1,Rec,mB,80.1980198019802,0.99,pos
51,domain3,domain1,Rec,mB,80.6930693069307,0.99,pos
51,domain3,domain1,Rec,mB,81.1881188118812,0.99,pos
51,domain3,domain1,Rec,mB,81.6831683168317,0.99,pos
51,domain3,domain1,Rec,mB,82.1782178217822,0.99,pos
51,domain3,domain1,Rec,mB,82.6732673267327,0.99,pos
51,domain3,domain1,Rec,mB,83.1683168316832,0.99,pos
51,domain3,domain1,Rec,mB,83.6633663366337,0.99,pos
51,domain3,domain1,Rec,mB,84.1584158415842,0.99,pos
51,domain3,domain1,Rec,mB,84.6534653465347,0.99,pos
51,domain3,domain1,Rec,mB,85.1485148514852,0.99,pos
51,domain3,domain1,Rec,mB,85.6435643564356,0.99,pos
51,domain3,domain1,Rec,mB,86.1386138613861,0.99,pos
51,domain3,domain1,Rec,mB,86.6336633663366,0.99,pos
51,domain3,domain1,Rec,mB,87.1287128712871,0.99,pos
51,domain3,domain1,Rec,mB,87.6237623762376,0.99,pos
51,domain3,domain1,Rec,mB,88.1188118811881,0.99,pos
51,domain3,domain1,Rec,mB,88.6138613861386,0.99,pos
51,domain3,domain1,Rec,mB,89.1089108910891,0.99,pos
51,domain3,domain1,Rec,mB,89.6039603960396,0.99,pos
51,domain3,domain1,Rec,mB,90.0990099009901,0.99,pos
51,domain3,domain1,Rec,mB,90.5940594059406,0.99,pos
51,domain3,domain1,Rec,mB,91.0891089108911,0.99,pos
51,domain3,domain1,Rec,mB,91.5841584158416,0.99,pos
51,domain3,domain1,Rec,mB,92.0792079207921,0.99,pos
51,domain3,domain1,Rec,mB,92.5742574257426,0.99,pos
51,domain3,domain1,Rec,mB,93.0693069306931,0.99,pos
51,domain3,domain1,Rec,mB,93.5643564356436,0.99,pos
51,domain3,domain1,Rec,mB,94.0594059405941,0.99,pos
51,domain3,domain1,Rec,mB,94.5544554455445,0.99,pos
51,domain3,domain1,Rec,mB,95.049504950495,0.99,pos
51,domain3,domain1,Rec,mB,95.5445544554455,0.99,pos
51,domain3,domain1,Rec,mB,96.039603960396,0.99,pos
51,domain3,domain1,Rec,mB,96.5346534653465,0.99,pos
51,domain3,domain1,Rec,mB,97.029702970297,0.99,pos
51,domain3,domain1,Rec,mB,97.5247524752475,0.99,pos
51,domain3,domain1,Rec,mB,98.019801980198,0.99,pos
51,domain3,domain1,Rec,mB,98.5148514851485,0.99,pos
51,domain3,domain1,Rec,mB,99.009900990099,0.99,pos
51,domain3,domain1,Rec,mB,99.5049504950495,0.99,pos
51,domain3,domain2,Rec,m8,134.745762711864,0.95,pos
51,domain3,domain2,Par,mB,102.118644067797,0.95,cons
51,domain3,domain2,Par,mB,102.966101694915,0.95,cons
51,domain3,domain2,Par,mB,105.084745762712,0.95,cons
51,domain3,domain2,Par,mB,105.508474576271,0.95,cons
51,domain3,domain2,Par,mB,116.949152542373,0.95,cons
51,domain3,domain2,Par,mB,119.915254237288,0.95,cons
51,domain3,domain2,Par,mB,121.186440677966,0.95,cons
51,domain3,domain2,Par,mB,131.779661016949,0.95,cons
51,domain3,domain2,Par,mB,135.169491525424,0.95,cons
51,domain3,domain2,Par,mB,140.254237288136,0.95,cons
51,domain3,domain2,Par,mB,148.728813559322,0.95,cons
51,domain3,domain2,Par,mB,158.474576271186,0.95,cons
51,domain3,domain2,Par,mB,159.322033898305,0.95,cons
51,domain3,domain2,Par,mB,172.881355932203,0.99,cons
51,domain3,domain2,Par,mB,176.271186440678,0.95,cons
51,domain3,domain2,Par,mB,177.542372881356,0.95,cons
51,domain3,domain2,Par,mB,188.135593220339,0.95,cons
51,domain3,domain2,Par,mB,193.220338983051,0.95,cons
51,domain3,domain2,Par,mB,196.610169491525,0.95,cons
51,domain3,domain2,Par,mB,197.881355932203,0.95,cons
51,domain3,domain2,Par,mB,199.152542372881,0.95,cons
51,domain3,domain2,Par,mB,200,0.95,cons
52,domain3,domain3,Rec,m3,220.382165605096,0.95,relaxed
52,domain3,domain3,Par,mB,220.382165605096,0.95,pos
52,domain3,domain3,Rec,mB,220.382165605096,0.95,cons
52,domain3,domain3,Rec,mB,210.828025477707,0.95,pos
52,domain3,domain3,Rec,mB,213.375796178344,0.99,pos
52,domain3,domain1,Rec,m8,28.5106382978723,0.95,pos
52,domain3,domain1,Rec,m8,30.2127659574468,0.95,pos
52,domain3,domain1,Rec,m8,36.1702127659575,0.95,pos
52,domain3,domain1,Rec,m8,37.4468085106383,0.95,pos
52,domain3,domain1,Rec,m8,40.8510638297872,0.99,pos
52,domain3,domain1,Par,mB,2.5531914893617,0.95,cons
52,domain3,domain1,Par,mB,5.53191489361702,0.95,cons
52,domain3,domain1,Par,mB,9.36170212765957,0.95,cons
52,domain3,domain1,Par,mB,11.9148936170213,0.95,cons
52,domain3,domain1,Par,mB,12.3404255319149,0.99,cons
52,domain3,domain1,Par,mB,12.7659574468085,0.99,cons
52,domain3,domain1,Par,mB,13.1914893617021,0.99,cons
52,domain3,domain1,Par,mB,13.6170212765957,0.99,cons
52,domain3,domain1,Par,mB,14.468085106383,0.95,cons
52,domain3,domain1,Par,mB,14.8936170212766,0.99,cons
52,domain3,domain1,Par,mB,15.3191489361702,0.99,cons
52,domain3,domain1,Par,mB,17.4468085106383,0.99,cons
52,domain3,domain1,Par,mB,18.7234042553192,0.99,cons
52,domain3,domain1,Par,mB,19.1489361702128,0.95,cons
52,domain3,domain1,Par,mB,19.5744680851064,0.99,cons
52,domain3,domain1,Par,mB,22.1276595744681,0.95,cons
52,domain3,domain1,Par,mB,22.5531914893617,0.99,cons
52,domain3,domain1,Par,mB,23.8297872340426,0.99,cons
52,domain3,domain1,Par,mB,25.9574468085106,0.95,cons
52,domain3,domain1,Par,mB,27.2340425531915,0.95,cons
52,domain3,domain1,Par,mB,27.6595744680851,0.99,cons
52,domain3,domain1,Par,mB,28.0851063829787,0.95,cons
52,domain3,domain1,Par,mB,29.3617021276596,0.95,cons
52,domain3,domain1,Par,mB,30.6382978723404,0.95,cons
52,domain3,domain1,Par,mB,35.3191489361702,0.95,cons
52,domain3,domain1,Par,mB,40,0.99,cons
52,domain3,domain1,Par,mB,41.7021276595745,0.95,cons
52,domain3,domain1,Par,mB,42.9787234042553,0.95,cons
52,domain3,domain1,Par,mB,44.2553191489362,0.95,cons
52,domain3,domain1,Par,mB,48.5106382978723,0.95,cons
52,domain3,domain1,Par,mB,49.3617021276596,0.99,cons
52,domain3,domain1,Par,mB,50.2127659574468,0.95,cons
52,domain3,domain1,Par,mB,51.4893617021277,0.99,cons
52,domain3,domain1,Par,mB,52.3404255319149,0.99,cons
52,domain3,domain1,Par,mB,53.1914893617021,0.95,cons
52,domain3,domain1,Par,mB,54.0425531914894,0.99,cons
52,domain3,domain1,Par,mB,56.5957446808511,0.95,cons
52,domain3,domain1,Par,mB,57.8723404255319,0.99,cons
52,domain3,domain1,Par,mB,59.5744680851064,0.99,cons
52,domain3,domain1,Par,mB,60,0.95,cons
52,domain3,domain1,Par,mB,60.4255319148936,0.99,cons
52,domain3,domain1,Par,mB,62.1276595744681,0.99,cons
52,domain3,domain1,Par,mB,63.8297872340426,0.95,cons
52,domain3,domain1,Par,mB,70.2127659574468,0.95,cons
52,domain3,domain1,Par,mB,70.6382978723404,0.99,cons
52,domain3,domain1,Par,mB,74.468085106383,0.99,cons
52,domain3,domain1,Par,mB,74.8936170212766,0.95,cons
52,domain3,domain1,Par,mB,76.5957446808511,0.95,cons
52,domain3,domain1,Par,mB,79.5744680851064,0.99,cons
52,domain3,domain1,Par,mB,80.8510638297872,0.95,cons
52,domain3,domain1,Par,mB,82.5531914893617,0.95,cons
52,domain3,domain1,Par,mB,82.9787234042553,0.99,cons
52,domain3,domain1,Par,mB,84.2553191489362,0.99,cons
52,domain3,domain1,Par,mB,84.6808510638298,0.95,cons
52,domain3,domain1,Par,mB,85.9574468085106,0.95,cons
52,domain3,domain1,Par,mB,87.6595744680851,0.99,cons
52,domain3,domain1,Par,mB,90.2127659574468,0.95,cons
52,domain3,domain1,Par,mB,91.063829787234,0.99,cons
52,domain3,domain1,Par,mB,91.4893617021277,0.99,cons
52,domain3,domain1,Par,mB,91.9148936170213,0.99,cons
52,domain3,domain1,Par,mB,92.3404255319149,0.99,cons
52,domain3,domain1,Par,mB,92.7659574468085,0.99,cons
52,domain3,domain1,Par,mB,93.1914893617021,0.99,cons
52,domain3,domain1,Par,mB,94.0425531914894,0.95,cons
52,domain3,domain1,Par,mB,94.468085106383,0.99,cons
52,domain3,domain1,Par,mB,95.3191489361702,0.95,cons
52,domain3,domain1,Par,mB,96.1702127659575,0.99,cons
52,domain3,domain1,Par,mB,96.5957446808511,0.95,cons
52,domain3,domain1,Par,mB,97.0212765957447,0.99,cons
52,domain3,domain1,Par,mB,97.8723404255319,0.95,cons
52,domain3,domain1,Par,mB,99.1489361702128,0.95,pos
52,domain3,domain1,Rec,mB,5.53191489361702,0.95,cons
52,domain3,domain1,Rec,mB,12.7659574468085,0.95,cons
52,domain3,domain1,Rec,mB,14.8936170212766,0.99,cons
52,domain3,domain2,Rec,m3,194.090909090909,0.95,relaxed
52,domain3,domain2,Par,mB,103.181818181818,0.95,cons
52,domain3,domain2,Par,mB,104.545454545455,0.95,cons
52,domain3,domain2,Par,mB,105,0.95,cons
52,domain3,domain2,Par,mB,105.454545454545,0.95,cons
52,domain3,domain2,Par,mB,107.272727272727,0.95,cons
52,domain3,domain2,Par,mB,113.636363636364,0.95,cons
52,domain3,domain2,Par,mB,119.545454545455,0.95,cons
52,domain3,domain2,Par,mB,121.363636363636,0.95,cons
52,domain3,domain2,Par,mB,122.727272727273,0.95,cons
52,domain3,domain2,Par,mB,130.454545454545,0.95,cons
52,domain3,domain2,Par,mB,131.363636363636,0.95,cons
52,domain3,domain2,Par,mB,134.090909090909,0.95,cons
52,domain3,domain2,Par,mB,135.909090909091,0.95,cons
52,domain3,domain2,Par,mB,153.636363636364,0.95,cons
52,domain3,domain2,Par,mB,154.090909090909,0.95,cons
52,domain3,domain2,Par,mB,160.909090909091,0.95,cons
52,domain3,domain2,Par,mB,162.727272727273,0.95,cons
52,domain3,domain2,Par,mB,163.636363636364,0.95,cons
52,domain3,domain2,Par,mB,176.818181818182,0.95,cons
52,domain3,domain2,Par,mB,180,0.95,cons
52,domain3,domain2,Par,mB,182.727272727273,0.95,cons
52,domain3,domain2,Par,mB,184.545454545455,0.95,cons
52,domain3,domain2,Par,mB,185,0.95,cons
52,domain3,domain2,Par,mB,185.454545454545,0.95,cons
52,domain3,domain2,Par,mB,187.272727272727,0.95,cons
52,domain3,domain2,Par,mB,189.090909090909,0.95,cons
52,domain3,domain2,Par,mB,190.909090909091,0.95,cons
52,domain3,domain2,Par,mB,195,0.95,cons
52,domain3,domain2,Par,mB,195.909090909091,0.95,cons
52,domain3,domain2,Par,mB,198.181818181818,0.95,cons
52,domain3,domain2,Par,mB,199.545454545455,0.95,cons
52,domain3,domain2,Par,mB,115.909090909091,0.99,pos
52,domain3,domain2,Par,mB,125.454545454545,0.99,pos
52,domain3,domain2,Par,mB,176.363636363636,0.99,pos
52,domain3,domain2,Rec,mB,103.181818181818,0.99,cons
52,domain3,domain2,Rec,mB,104.545454545455,0.95,cons
52,domain3,domain2,Rec,mB,105,0.95,cons
52,domain3,domain2,Rec,mB,105.454545454545,0.95,cons
52,domain3,domain2,Rec,mB,107.272727272727,0.95,cons
52,domain3,domain2,Rec,mB,113.636363636364,0.95,cons
52,domain3,domain2,Rec,mB,119.545454545455,0.95,cons
52,domain3,domain2,Rec,mB,121.363636363636,0.95,cons
52,domain3,domain2,Rec,mB,122.727272727273,0.95,cons
52,domain3,domain2,Rec,mB,131.363636363636,0.95,cons
52,domain3,domain2,Rec,mB,134.090909090909,0.95,cons
52,domain3,domain2,Rec,mB,135.909090909091,0.95,cons
52,domain3,domain2,Rec,mB,153.636363636364,0.95,cons
52,domain3,domain2,Rec,mB,154.545454545455,0.95,cons
52,domain3,domain2,Rec,mB,158.636363636364,0.95,cons
52,domain3,domain2,Rec,mB,160.909090909091,0.95,cons
52,domain3,domain2,Rec,mB,162.727272727273,0.95,cons
52,domain3,domain2,Rec,mB,163.636363636364,0.95,cons
52,domain3,domain2,Rec,mB,167.272727272727,0.95,cons
52,domain3,domain2,Rec,mB,176.818181818182,0.95,cons
52,domain3,domain2,Rec,mB,180,0.95,cons
52,domain3,domain2,Rec,mB,182.727272727273,0.95,cons
52,domain3,domain2,Rec,mB,184.545454545455,0.95,cons
52,domain3,domain2,Rec,mB,185,0.95,cons
52,domain3,domain2,Rec,mB,185.454545454545,0.95,cons
52,domain3,domain2,Rec,mB,187.272727272727,0.95,cons
52,domain3,domain2,Rec,mB,189.090909090909,0.95,cons
52,domain3,domain2,Rec,mB,190.909090909091,0.95,cons
52,domain3,domain2,Rec,mB,195,0.95,cons
52,domain3,domain2,Rec,mB,195.909090909091,0.95,cons
52,domain3,domain2,Rec,mB,198.181818181818,0.95,cons
52,domain3,domain2,Rec,mB,199.545454545455,0.95,cons
53,domain3,domain3,Rec,m8,281.578947368421,0.95,pos
53,domain3,domain3,Rec,mB,201.973684210526,0.99,cons
53,domain3,domain3,Rec,mB,203.289473684211,0.95,cons
53,domain3,domain3,Rec,mB,207.894736842105,0.99,cons
53,domain3,domain3,Rec,mB,208.552631578947,0.95,cons
53,domain3,domain3,Rec,mB,214.473684210526,0.95,cons
53,domain3,domain3,Rec,mB,216.447368421053,0.95,cons
53,domain3,domain3,Rec,mB,217.105263157895,0.99,cons
53,domain3,domain3,Rec,mB,217.763157894737,0.95,cons
53,domain3,domain3,Rec,mB,219.078947368421,0.95,cons
53,domain3,domain3,Rec,mB,219.736842105263,0.95,cons
53,domain3,domain3,Rec,mB,241.447368421053,0.99,cons
53,domain3,domain3,Rec,mB,243.421052631579,0.95,cons
53,domain3,domain3,Rec,mB,245.394736842105,0.99,cons
53,domain3,domain3,Rec,mB,246.052631578947,0.95,cons
53,domain3,domain3,Rec,mB,265.131578947368,0.95,cons
53,domain3,domain3,Rec,mB,265.789473684211,0.99,cons
53,domain3,domain3,Rec,mB,273.026315789474,0.95,cons
53,domain3,domain3,Rec,mB,294.736842105263,0.99,cons
53,domain3,domain3,Rec,mB,295.394736842105,0.95,cons
53,domain3,domain3,Rec,mB,296.052631578947,0.99,cons
53,domain3,domain3,Rec,mB,298.026315789474,0.95,cons
53,domain3,domain3,Rec,mB,234.868421052632,0.99,pos
53,domain3,domain3,Rec,mB,236.184210526316,0.95,pos
53,domain3,domain3,Rec,mB,297.368421052632,0.95,pos
53,domain3,domain1,Rec,m3,96.5174129353234,0.95,relaxed
53,domain3,domain1,Par,mB,0.99502487562189,0.95,cons
53,domain3,domain1,Par,mB,1.49253731343284,0.95,cons
53,domain3,domain1,Par,mB,2.98507462686567,0.95,cons
53,domain3,domain1,Par,mB,3.98009950248756,0.95,cons
53,domain3,domain1,Par,mB,5.4726368159204,0.95,cons
53,domain3,domain1,Par,mB,6.96517412935323,0.99,cons
53,domain3,domain1,Par,mB,8.95522388059701,0.95,cons
53,domain3,domain1,Par,mB,10.9452736318408,0.95,cons
53,domain3,domain1,Par,mB,13.9303482587065,0.95,cons
53,domain3,domain1,Par,mB,15.9203980099503,0.95,cons
53,domain3,domain1,Par,mB,17.910447761194,0.95,cons
53,domain3,domain1,Par,mB,19.4029850746269,0.95,cons
53,domain3,domain1,Par,mB,22.3880597014925,0.95,cons
53,domain3,domain1,Par,mB,23.8805970149254,0.95,cons
53,domain3,domain1,Par,mB,25.8706467661692,0.95,cons
53,domain3,domain1,Par,mB,26.3681592039801,0.95,cons
53,domain3,domain1,Par,mB,26.865671641791,0.95,cons
53,domain3,domain1,Par,mB,27.363184079602,0.95,cons
53,domain3,domain1,Par,mB,30.8457711442786,0.95,cons
53,domain3,domain1,Par,mB,31.8407960199005,0.95,cons
53,domain3,domain1,Par,mB,32.3383084577114,0.95,cons
53,domain3,domain1,Par,mB,32.8358208955224,0.95,cons
53,domain3,domain1,Par,mB,33.3333333333333,0.95,cons
53,domain3,domain1,Par,mB,34.8258706467662,0.95,cons
53,domain3,domain1,Par,mB,36.318407960199,0.95,cons
53,domain3,domain1,Par,mB,37.3134328358209,0.95,cons
53,domain3,domain1,Par,mB,40.2985074626866,0.95,cons
53,domain3,domain1,Par,mB,42.7860696517413,0.95,cons
53,domain3,domain1,Par,mB,43.2835820895522,0.95,cons
53,domain3,domain1,Par,mB,44.7761194029851,0.99,cons
53,domain3,domain1,Par,mB,46.7661691542289,0.95,cons
53,domain3,domain1,Par,mB,48.7562189054726,0.95,cons
53,domain3,domain1,Par,mB,49.7512437810945,0.95,cons
53,domain3,domain1,Par,mB,51.7412935323383,0.95,cons
53,domain3,domain1,Par,mB,52.2388059701493,0.95,cons
53,domain3,domain1,Par,mB,52.7363184079602,0.95,cons
53,domain3,domain1,Par,mB,54.228855721393,0.95,cons
53,domain3,domain1,Par,mB,55.7213930348259,0.95,cons
53,domain3,domain1,Par,mB,57.2139303482587,0.95,cons
53,domain3,domain1,Par,mB,57.7114427860697,0.95,cons
53,domain3,domain1,Par,mB,58.7064676616915,0.99,cons
53,domain3,domain1,Par,mB,59.7014925373134,0.95,cons
53,domain3,domain1,Par,mB,60.6965174129353,0.95,cons
53,domain3,domain1,Par,mB,62.1890547263682,0.95,cons
53,domain3,domain1,Par,mB,62.6865671641791,0.99,cons
53,domain3,domain1,Par,mB,63.1840796019901,0.95,cons
53,domain3,domain1,Par,mB,64.6766169154229,0.95,cons
53,domain3,domain1,Par,mB,66.1691542288557,0.95,cons
53,domain3,domain1,Par,mB,67.1641791044776,0.95,cons
53,domain3,domain1,Par,mB,68.6567164179104,0.95,cons
53,domain3,domain1,Par,mB,69.6517412935323,0.99,cons
53,domain3,domain1,Par,mB,70.6467661691542,0.99,cons
53,domain3,domain1,Par,mB,72.1393034825871,0.95,cons
53,domain3,domain1,Par,mB,72.636815920398,0.99,cons
53,domain3,domain1,Par,mB,73.134328358209,0.95,cons
53,domain3,domain1,Par,mB,75.6218905472637,0.95,cons
53,domain3,domain1,Par,mB,76.6169154228856,0.95,cons
53,domain3,domain1,Par,mB,78.6069651741294,0.95,cons
53,domain3,domain1,Par,mB,81.0945273631841,0.95,cons
53,domain3,domain1,Par,mB,83.0845771144279,0.95,cons
53,domain3,domain1,Par,mB,84.5771144278607,0.95,cons
53,domain3,domain1,Par,mB,90.0497512437811,0.95,cons
53,domain3,domain1,Par,mB,90.5472636815921,0.99,cons
53,domain3,domain1,Par,mB,92.0398009950249,0.95,cons
