ID	Domain	Curr_domain	Rec	Par	Par_type	Dom_type	Aln_type	Dataset	Ident
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Transferred	Full_dom	Raw	66.66666666666666
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Extr	filt_partials	54.54545454545454
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Full_dom	filt_partials	54.54545454545454
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Extr	Raw	54.54545454545454
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Full_dom	Raw	54.54545454545454
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Extr	filt_partials	49.42675159235669
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Full_dom	filt_partials	49.42675159235669
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Extr	Raw	49.42675159235669
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Pa1	Minor	Non_transferred	Full_dom	Raw	49.42675159235669
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Ma1	Major	Non_transferred	Extr	filt_partials	55.152671755725194
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Ma1	Major	Non_transferred	Full_dom	filt_partials	55.152671755725194
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Ma1	Major	Non_transferred	Extr	Raw	55.152671755725194
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Ma1	Major	Non_transferred	Full_dom	Raw	55.152671755725194
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Extr	filt_partials	85.61736770691995
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Full_dom	filt_partials	85.61736770691995
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Extr	Raw	85.61736770691995
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Full_dom	Raw	85.61736770691995
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Extr	filt_partials	85.59738134206219
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Full_dom	filt_partials	85.59738134206219
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Extr	Raw	85.59738134206219
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Ma1	Major	Transferred	Full_dom	Raw	85.59738134206219
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Mb1	Major	Non_transferred	Extr	filt_partials	55.21235521235521
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Mb1	Major	Non_transferred	Full_dom	filt_partials	55.21235521235521
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Mb1	Major	Non_transferred	Extr	Raw	55.21235521235521
36	domain3	domain3	BT_Cry32Wa1	BT_Cry32Mb1	Major	Non_transferred	Full_dom	Raw	55.21235521235521
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Extr	filt_partials	85.36585365853658
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Full_dom	filt_partials	85.36585365853658
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Extr	Raw	85.36585365853658
36	domain3	domain1	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Full_dom	Raw	85.36585365853658
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Extr	filt_partials	85.90163934426229
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Full_dom	filt_partials	85.90163934426229
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Extr	Raw	85.90163934426229
36	domain3	domain2	BT_Cry32Wa1	BT_Cry32Mb1	Major	Transferred	Full_dom	Raw	85.90163934426229
37	domain3	domain3	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Transferred	Extr	filt_partials	68.01007556675063
37	domain3	domain3	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Transferred	Full_dom	filt_partials	67.6659528907923
37	domain3	domain3	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Transferred	Extr	Raw	68.01007556675063
37	domain3	domain3	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Transferred	Full_dom	Raw	67.6659528907923
37	domain3	domain1	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Extr	filt_partials	50.5338078291815
37	domain3	domain1	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	filt_partials	50.5338078291815
37	domain3	domain1	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Extr	Raw	50.5338078291815
37	domain3	domain1	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	Raw	50.5338078291815
37	domain3	domain2	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Extr	filt_partials	48.87218045112782
37	domain3	domain2	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	filt_partials	48.87218045112782
37	domain3	domain2	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Extr	Raw	48.87218045112782
37	domain3	domain2	BT_Cry52Ca1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	Raw	48.87218045112782
37	domain3	domain3	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Extr	filt_partials	51.955307262569825
37	domain3	domain3	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Full_dom	filt_partials	51.955307262569825
37	domain3	domain3	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Extr	Raw	51.955307262569825
37	domain3	domain3	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Full_dom	Raw	51.955307262569825
37	domain3	domain1	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	filt_partials	69.75397973950795
37	domain3	domain1	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	filt_partials	69.75397973950795
37	domain3	domain1	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	Raw	69.75397973950795
37	domain3	domain1	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	Raw	69.75397973950795
37	domain3	domain2	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	filt_partials	82.25563909774436
37	domain3	domain2	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	filt_partials	82.25563909774436
37	domain3	domain2	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	Raw	82.25563909774436
37	domain3	domain2	BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	Raw	82.25563909774436
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Transferred	Extr	filt_partials	72.71573604060913
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Transferred	Full_dom	filt_partials	72.98387096774194
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Transferred	Extr	Raw	72.71573604060913
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Transferred	Full_dom	Raw	72.98387096774194
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Extr	filt_partials	52.05992509363296
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Full_dom	filt_partials	52.05992509363296
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Extr	Raw	52.05992509363296
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Full_dom	Raw	52.05992509363296
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Extr	filt_partials	52.09580838323353
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Full_dom	filt_partials	52.09580838323353
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Extr	Raw	52.09580838323353
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_81.5_AIN76756.1	Minor	Non_transferred	Full_dom	Raw	52.09580838323353
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Transferred	Extr	filt_partials	67.15686274509804
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Transferred	Full_dom	filt_partials	66.88227684346701
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Transferred	Extr	Raw	67.15686274509804
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Transferred	Full_dom	Raw	66.88227684346701
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Extr	filt_partials	51.30759651307597
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Full_dom	filt_partials	51.30759651307597
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Extr	Raw	51.30759651307597
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Full_dom	Raw	51.30759651307597
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Extr	filt_partials	51.47347740667977
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Full_dom	filt_partials	51.47347740667977
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Extr	Raw	51.47347740667977
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Ca1	Minor	Non_transferred	Full_dom	Raw	51.47347740667977
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Da1	Minor	Transferred	Extr	filt_partials	73.3163913595934
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Da1	Minor	Transferred	Full_dom	filt_partials	73.15436241610739
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Da1	Minor	Transferred	Extr	Raw	73.3163913595934
38	domain1	domain1	BT_Cry59Ba1	BT_Cry40Da1	Minor	Transferred	Full_dom	Raw	73.15436241610739
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Extr	filt_partials	52.80898876404494
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Full_dom	filt_partials	52.80898876404494
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Extr	Raw	52.80898876404494
38	domain1	domain2	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Full_dom	Raw	52.80898876404494
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Extr	filt_partials	51.4792899408284
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Full_dom	filt_partials	51.4792899408284
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Extr	Raw	51.4792899408284
38	domain1	domain3	BT_Cry59Ba1	BT_Cry40Da1	Minor	Non_transferred	Full_dom	Raw	51.4792899408284
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Transferred	Extr	filt_partials	69.09547738693468
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Transferred	Full_dom	filt_partials	68.92430278884463
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Transferred	Extr	Raw	69.09547738693468
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Transferred	Full_dom	Raw	68.92430278884463
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Extr	filt_partials	52.625
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Full_dom	filt_partials	52.625
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Extr	Raw	52.625
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Full_dom	Raw	52.625
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Extr	filt_partials	50.8637236084453
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Full_dom	filt_partials	50.8637236084453
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Extr	Raw	50.8637236084453
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_65.0_CAH33957.1	Minor	Non_transferred	Full_dom	Raw	50.8637236084453
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Transferred	Extr	filt_partials	72.27848101265822
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Transferred	Full_dom	filt_partials	72.28915662650603
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Transferred	Extr	Raw	72.27848101265822
38	domain1	domain1	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Transferred	Full_dom	Raw	72.28915662650603
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Extr	filt_partials	51.865671641791046
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Full_dom	filt_partials	51.865671641791046
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Extr	Raw	51.865671641791046
38	domain1	domain2	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Full_dom	Raw	51.865671641791046
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Extr	filt_partials	51.78571428571429
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Full_dom	filt_partials	51.78571428571429
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Extr	Raw	51.78571428571429
38	domain1	domain3	BT_Cry59Ba1	NOV_Cry40Da1_77.3_ARJ25823.1	Minor	Non_transferred	Full_dom	Raw	51.78571428571429
38	domain1	domain1	BT_Cry59Ba1	BT_Cry59Aa1	Major	Non_transferred	Extr	filt_partials	53.97225725094577
38	domain1	domain1	BT_Cry59Ba1	BT_Cry59Aa1	Major	Non_transferred	Full_dom	filt_partials	53.97225725094577
38	domain1	domain1	BT_Cry59Ba1	BT_Cry59Aa1	Major	Non_transferred	Extr	Raw	53.97225725094577
38	domain1	domain1	BT_Cry59Ba1	BT_Cry59Aa1	Major	Non_transferred	Full_dom	Raw	53.97225725094577
38	domain1	domain2	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Extr	filt_partials	85.90308370044053
38	domain1	domain2	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Full_dom	filt_partials	85.90308370044053
38	domain1	domain2	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Extr	Raw	85.90308370044053
38	domain1	domain2	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Full_dom	Raw	85.90308370044053
38	domain1	domain3	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Extr	filt_partials	85.5072463768116
38	domain1	domain3	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Full_dom	filt_partials	85.5072463768116
38	domain1	domain3	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Extr	Raw	85.5072463768116
38	domain1	domain3	BT_Cry59Ba1	BT_Cry59Aa1	Major	Transferred	Full_dom	Raw	85.5072463768116
39	domain3	domain3	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Transferred	Extr	filt_partials	63.30049261083743
39	domain3	domain3	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Transferred	Full_dom	filt_partials	65.0963597430407
39	domain3	domain3	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Transferred	Extr	Raw	63.30049261083743
39	domain3	domain3	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Transferred	Full_dom	Raw	65.0963597430407
39	domain3	domain1	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Extr	filt_partials	49.65277777777778
39	domain3	domain1	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	filt_partials	49.65277777777778
39	domain3	domain1	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Extr	Raw	49.65277777777778
39	domain3	domain1	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	Raw	49.65277777777778
39	domain3	domain2	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Extr	filt_partials	49.44920440636475
39	domain3	domain2	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	filt_partials	49.44920440636475
39	domain3	domain2	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Extr	Raw	49.44920440636475
39	domain3	domain2	BT_Cry52Aa1	BT_Cry40Aa1	Minor	Non_transferred	Full_dom	Raw	49.44920440636475
39	domain3	domain3	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Extr	filt_partials	51.698113207547166
39	domain3	domain3	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Full_dom	filt_partials	51.698113207547166
39	domain3	domain3	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Extr	Raw	51.698113207547166
39	domain3	domain3	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Non_transferred	Full_dom	Raw	51.698113207547166
39	domain3	domain1	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	filt_partials	74.48979591836735
39	domain3	domain1	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	filt_partials	74.48979591836735
39	domain3	domain1	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	Raw	74.48979591836735
39	domain3	domain1	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	Raw	74.48979591836735
39	domain3	domain2	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	filt_partials	61.68831168831169
39	domain3	domain2	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	filt_partials	61.68831168831169
39	domain3	domain2	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Extr	Raw	61.68831168831169
39	domain3	domain2	BT_Cry52Aa1	NOV_Cry52Ca1_62.9_AZJ24464.1	Major	Transferred	Full_dom	Raw	61.68831168831169
40	domain3	domain3	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Transferred	Extr	filt_partials	73.06201550387597
40	domain3	domain3	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_partials	72.59414225941423
40	domain3	domain3	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Transferred	Extr	Raw	73.06201550387597
40	domain3	domain3	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Transferred	Full_dom	Raw	72.59414225941423
40	domain3	domain1	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	51.715374841168995
40	domain3	domain1	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	51.715374841168995
40	domain3	domain1	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	51.715374841168995
40	domain3	domain1	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	51.715374841168995
40	domain3	domain2	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	50.55350553505535
40	domain3	domain2	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	50.55350553505535
40	domain3	domain2	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	50.55350553505535
40	domain3	domain2	BT_Cry1Ie4	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	50.55350553505535
40	domain3	domain3	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Transferred	Extr	filt_partials	60.32315978456014
40	domain3	domain3	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_partials	59.57446808510638
40	domain3	domain3	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Transferred	Extr	Raw	60.32315978456014
40	domain3	domain3	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Transferred	Full_dom	Raw	59.57446808510638
40	domain3	domain1	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	50.56746532156369
40	domain3	domain1	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	50.56746532156369
40	domain3	domain1	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	50.56746532156369
40	domain3	domain1	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	50.56746532156369
40	domain3	domain2	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	50.0
40	domain3	domain2	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	50.0
40	domain3	domain2	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	50.0
40	domain3	domain2	BT_Cry1Ba1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	50.0
40	domain3	domain3	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Transferred	Extr	filt_partials	67.99242424242425
40	domain3	domain3	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_partials	68.17248459958932
40	domain3	domain3	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Transferred	Extr	Raw	67.99242424242425
40	domain3	domain3	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Transferred	Full_dom	Raw	68.17248459958932
40	domain3	domain1	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	50.94816687737042
40	domain3	domain1	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	50.94816687737042
40	domain3	domain1	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	50.94816687737042
40	domain3	domain1	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	50.94816687737042
40	domain3	domain2	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	52.04968944099379
40	domain3	domain2	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	52.04968944099379
40	domain3	domain2	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	52.04968944099379
40	domain3	domain2	BT_Cry1Bb1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	52.04968944099379
40	domain3	domain3	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Transferred	Extr	filt_partials	53.95189003436426
40	domain3	domain3	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_partials	52.767527675276746
40	domain3	domain3	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Transferred	Extr	Raw	53.95189003436426
40	domain3	domain3	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Transferred	Full_dom	Raw	52.767527675276746
40	domain3	domain1	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	50.94816687737042
40	domain3	domain1	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	50.94816687737042
40	domain3	domain1	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	50.94816687737042
40	domain3	domain1	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	50.94816687737042
40	domain3	domain2	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	52.04968944099379
40	domain3	domain2	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	52.04968944099379
40	domain3	domain2	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	52.04968944099379
40	domain3	domain2	BT_Cry1Bd1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	52.04968944099379
40	domain3	domain3	BT_Cry1Be1	BT_Cry1Gb1	Minor	Transferred	Extr	filt_partials	56.16197183098591
40	domain3	domain3	BT_Cry1Be1	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_partials	55.367231638418076
40	domain3	domain3	BT_Cry1Be1	BT_Cry1Gb1	Minor	Transferred	Extr	Raw	56.16197183098591
40	domain3	domain3	BT_Cry1Be1	BT_Cry1Gb1	Minor	Transferred	Full_dom	Raw	55.367231638418076
40	domain3	domain1	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	51.33079847908745
40	domain3	domain1	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	51.33079847908745
40	domain3	domain1	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	51.33079847908745
40	domain3	domain1	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	51.33079847908745
40	domain3	domain2	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_partials	51.681195516811954
40	domain3	domain2	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_partials	51.681195516811954
40	domain3	domain2	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Extr	Raw	51.681195516811954
40	domain3	domain2	BT_Cry1Be1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	Raw	51.681195516811954
